id,stress
8656800.0,0.0
8656860.0,0.0
8656920.0,0.0
8656980.0,0.0
8657040.0,0.0
8657100.0,0.0
8657160.0,0.0
8657220.0,0.0
8657280.0,0.0
8657340.0,0.0
8657400.0,0.0
8657460.0,0.0
8657520.0,0.0
8657580.0,0.0
8657640.0,0.0
8657700.0,0.0
8657760.0,0.0
8657820.0,0.0
8657880.0,0.0
8657940.0,0.0
8658000.0,0.0
8658060.0,0.0
8658120.0,0.0
8658180.0,0.0
8658240.0,0.0
8658300.0,0.0
8658360.0,0.0
8658420.0,0.0
8658480.0,0.0
8658540.0,0.0
8658600.0,0.0
8658660.0,0.0
8658720.0,0.0
8658780.0,0.0
8658840.0,0.0
8658900.0,0.0
8658960.0,0.0
8659020.0,0.0
8659080.0,0.0
8659140.0,0.0
8659200.0,0.0
8659260.0,0.0
8659320.0,0.0
8659380.0,0.0
8659440.0,0.0
8659500.0,0.0
8659560.0,0.0
8659620.0,0.0
8659680.0,0.0
8659740.0,0.0
8659800.0,0.0
8659860.0,0.0
8659920.0,0.0
8659980.0,0.0
8660040.0,0.0
8660100.0,0.0
8660160.0,0.0
8721000.0,2.0
8721060.0,2.0
8721120.0,2.0
8721180.0,2.0
8721240.0,2.0
8721300.0,2.0
8721360.0,2.0
8721420.0,2.0
8721480.0,2.0
8721540.0,2.0
8721600.0,2.0
8721660.0,2.0
8721720.0,2.0
8721780.0,2.0
8721840.0,2.0
8721900.0,2.0
8721960.0,2.0
8722020.0,2.0
8722080.0,2.0
8722140.0,2.0
8722200.0,2.0
8722260.0,2.0
8722320.0,2.0
8722380.0,2.0
8722440.0,2.0
8722500.0,2.0
8722560.0,2.0
8722620.0,2.0
8722680.0,2.0
8722740.0,2.0
8722800.0,2.0
8722860.0,2.0
8722920.0,2.0
8722980.0,2.0
8723040.0,2.0
8723100.0,2.0
8723160.0,2.0
8723220.0,2.0
8723280.0,2.0
8723340.0,2.0
8723400.0,2.0
8723460.0,2.0
8723520.0,2.0
8723580.0,2.0
8723640.0,2.0
8723700.0,2.0
8723760.0,2.0
8723820.0,2.0
8723880.0,2.0
8723940.0,2.0
8724000.0,2.0
8724060.0,2.0
8724120.0,2.0
8724180.0,2.0
8724240.0,2.0
8724300.0,2.0
8724360.0,2.0
8724420.0,2.0
8724480.0,2.0
8724540.0,2.0
8724600.0,2.0
8724660.0,2.0
8724720.0,2.0
8724780.0,2.0
8724840.0,2.0
8724900.0,2.0
8724960.0,2.0
8725020.0,2.0
8725080.0,2.0
8725140.0,2.0
8725200.0,2.0
8725260.0,2.0
8725320.0,2.0
8725380.0,2.0
8725440.0,2.0
8725500.0,2.0
8726280.0,2.0
8726340.0,2.0
8726400.0,2.0
8726460.0,2.0
8726520.0,2.0
8726580.0,2.0
8726640.0,2.0
8726700.0,2.0
8726760.0,2.0
8726820.0,2.0
8726880.0,2.0
8726940.0,2.0
8727000.0,2.0
8727060.0,2.0
8727120.0,2.0
8727180.0,2.0
8727240.0,2.0
8727300.0,2.0
8727360.0,2.0
8727420.0,2.0
8727480.0,2.0
8727540.0,2.0
8727600.0,2.0
8734320.0,2.0
8734380.0,2.0
8734440.0,2.0
8734500.0,2.0
8734560.0,2.0
8734620.0,2.0
8734680.0,2.0
8734740.0,2.0
8738520.0,2.0
8738580.0,2.0
8738640.0,2.0
8738700.0,2.0
8738760.0,2.0
8738820.0,2.0
8738880.0,2.0
8738940.0,2.0
8739000.0,2.0
8739060.0,2.0
8739120.0,2.0
8739180.0,2.0
8739240.0,2.0
8739300.0,2.0
8739360.0,2.0
8739420.0,2.0
8739480.0,2.0
8739540.0,2.0
8739600.0,2.0
8739660.0,2.0
8739720.0,2.0
8739780.0,2.0
8739840.0,2.0
8739900.0,2.0
8739960.0,2.0
8740020.0,2.0
8740080.0,2.0
8740140.0,2.0
8740200.0,2.0
8812740.0,1.0
8812800.0,1.0
8812860.0,1.0
8812920.0,1.0
8812980.0,1.0
8813040.0,1.0
8813100.0,1.0
8813160.0,1.0
8813220.0,1.0
8813280.0,1.0
8813340.0,1.0
8813400.0,1.0
8813460.0,1.0
8813520.0,1.0
8813580.0,1.0
8813640.0,1.0
8813700.0,1.0
8813760.0,1.0
8813820.0,1.0
8813880.0,1.0
8813940.0,1.0
8814000.0,1.0
8814060.0,1.0
8814120.0,1.0
8814180.0,1.0
8814240.0,1.0
8814300.0,1.0
8814360.0,1.0
8814420.0,1.0
8814480.0,1.0
8814540.0,1.0
8814600.0,1.0
8814660.0,1.0
8814720.0,1.0
8814780.0,1.0
8814840.0,1.0
8814900.0,1.0
8814960.0,1.0
8815020.0,1.0
8815080.0,1.0
8815140.0,1.0
8815200.0,1.0
8815260.0,1.0
8815320.0,1.0
8815380.0,1.0
8815440.0,1.0
8815500.0,1.0
8815560.0,1.0
8815620.0,1.0
8815680.0,1.0
8815740.0,1.0
8815800.0,1.0
8815860.0,1.0
8815920.0,1.0
8815980.0,1.0
8816040.0,1.0
8816100.0,1.0
8816160.0,1.0
8816220.0,1.0
8816280.0,1.0
8816340.0,1.0
8816400.0,1.0
8816460.0,1.0
8816520.0,1.0
8816580.0,1.0
8816640.0,1.0
8816700.0,1.0
8816760.0,1.0
8816820.0,1.0
8816880.0,1.0
8816940.0,1.0
8817000.0,1.0
8817060.0,1.0
8817120.0,1.0
8817180.0,1.0
8817240.0,1.0
8817300.0,1.0
8819280.0,1.0
8819340.0,1.0
8819400.0,1.0
8819460.0,1.0
8819520.0,1.0
8819580.0,1.0
8819640.0,1.0
8819700.0,1.0
8819760.0,1.0
8819820.0,1.0
8819880.0,1.0
8819940.0,1.0
9424800.0,0.0
9424860.0,0.0
9424920.0,0.0
9424980.0,0.0
9425040.0,0.0
9425100.0,0.0
9425160.0,0.0
9425220.0,0.0
9425280.0,0.0
9425340.0,0.0
9425400.0,0.0
9425460.0,0.0
9425520.0,0.0
9425580.0,0.0
9425640.0,0.0
9425700.0,0.0
9425760.0,0.0
9425820.0,0.0
9425880.0,0.0
9425940.0,0.0
9426000.0,0.0
9426060.0,0.0
9426120.0,0.0
9426180.0,0.0
9426240.0,0.0
9426300.0,0.0
9427140.0,2.0
9427200.0,2.0
9427260.0,2.0
9427320.0,2.0
9427380.0,2.0
9427440.0,2.0
9427500.0,2.0
9427560.0,2.0
9427620.0,2.0
9427680.0,2.0
9427740.0,2.0
9427800.0,2.0
9427860.0,2.0
9427920.0,2.0
9427980.0,2.0
9428040.0,2.0
9428100.0,2.0
9428160.0,2.0
9428220.0,2.0
9428280.0,2.0
9428340.0,2.0
9428400.0,2.0
9428460.0,2.0
9428520.0,2.0
9497160.0,2.0
9497220.0,2.0
9497280.0,2.0
9497340.0,2.0
9497400.0,2.0
9497460.0,2.0
9497520.0,2.0
9497580.0,2.0
9497640.0,2.0
9497700.0,2.0
9497760.0,2.0
9497820.0,2.0
9585240.0,2.0
9585300.0,2.0
9585360.0,2.0
9585420.0,2.0
9585480.0,2.0
9585540.0,2.0
9585600.0,2.0
9585660.0,2.0
9585720.0,2.0
9585780.0,2.0
9601260.0,2.0
9601320.0,2.0
9601380.0,2.0
9601440.0,2.0
9601500.0,2.0
9601560.0,2.0
9601620.0,2.0
9601680.0,2.0
9601740.0,2.0
9601800.0,2.0
9601860.0,2.0
9601920.0,2.0
9601980.0,2.0
9602040.0,2.0
9602100.0,2.0
9602160.0,2.0
9602220.0,2.0
9602280.0,2.0
9602340.0,2.0
9602400.0,2.0
9602460.0,2.0
9602520.0,2.0
9602580.0,2.0
9602640.0,2.0
9602700.0,2.0
9602760.0,2.0
9602820.0,2.0
9602880.0,2.0
9602940.0,2.0
9603000.0,2.0
9603060.0,2.0
9603120.0,2.0
9603180.0,2.0
9603240.0,2.0
9603300.0,2.0
9603360.0,2.0
9603420.0,2.0
9603480.0,2.0
9603540.0,2.0
9603600.0,2.0
9603660.0,2.0
9603720.0,2.0
9603780.0,2.0
9603840.0,2.0
9603900.0,2.0
9603960.0,2.0
9604020.0,2.0
9604080.0,2.0
9604140.0,2.0
9671580.0,2.0
9671640.0,2.0
9671700.0,2.0
9671760.0,2.0
9671820.0,2.0
9671880.0,2.0
9671940.0,2.0
9672000.0,2.0
9672060.0,2.0
9674640.0,2.0
9674700.0,2.0
9674760.0,2.0
9674820.0,2.0
9674880.0,2.0
9674940.0,2.0
9675000.0,2.0
9675060.0,2.0
9675120.0,2.0
9675180.0,2.0
9675240.0,2.0
9675300.0,2.0
9675360.0,2.0
9675420.0,2.0
9675480.0,2.0
9675540.0,2.0
9675600.0,2.0
9675660.0,2.0
9675720.0,2.0
9675780.0,2.0
9675840.0,2.0
9675900.0,2.0
9675960.0,2.0
9676020.0,2.0
9676080.0,2.0
9676140.0,2.0
9676200.0,2.0
9676260.0,2.0
9676320.0,2.0
9676380.0,2.0
9676440.0,2.0
9676500.0,2.0
9676560.0,2.0
9676620.0,2.0
9676680.0,2.0
9676740.0,2.0
9676800.0,2.0
9676860.0,2.0
9676920.0,2.0
9676980.0,2.0
9677040.0,2.0
9677100.0,2.0
9677160.0,2.0
9677220.0,2.0
9677280.0,2.0
9677340.0,2.0
9677400.0,2.0
9677460.0,2.0
9677520.0,2.0
9677580.0,2.0
9677640.0,2.0
9928200.0,2.0
9928260.0,2.0
9928320.0,2.0
9928380.0,2.0
9928440.0,2.0
9928500.0,2.0
9928560.0,2.0
9928620.0,2.0
9928680.0,2.0
9928740.0,2.0
9928800.0,2.0
9928860.0,2.0
9928920.0,2.0
9928980.0,2.0
9929040.0,2.0
9929100.0,2.0
9929160.0,2.0
9929220.0,2.0
9929280.0,2.0
9929340.0,2.0
9929400.0,2.0
9929460.0,2.0
9929520.0,2.0
9929580.0,2.0
9929640.0,2.0
9929700.0,2.0
9929760.0,2.0
9929820.0,2.0
9929880.0,2.0
9929940.0,2.0
9930000.0,2.0
9930060.0,2.0
9930120.0,2.0
9930180.0,2.0
9930240.0,2.0
9930300.0,2.0
9930360.0,2.0
9930420.0,2.0
9930480.0,2.0
9930540.0,2.0
9930600.0,2.0
9930660.0,2.0
9930720.0,2.0
9930780.0,2.0
9930840.0,2.0
9935640.0,0.0
9935700.0,0.0
9935760.0,0.0
9935820.0,0.0
9935880.0,0.0
9935940.0,0.0
9936000.0,0.0
9936060.0,0.0
9936120.0,0.0
9936180.0,0.0
9936240.0,0.0
9936300.0,0.0
9936360.0,0.0
9936420.0,0.0
9936480.0,0.0
9936540.0,0.0
9936600.0,0.0
9936660.0,0.0
9936720.0,0.0
9936780.0,0.0
9936840.0,0.0
9936900.0,0.0
9936960.0,0.0
9937020.0,0.0
9937080.0,0.0
9937140.0,0.0
9937200.0,0.0
9937260.0,0.0
9937320.0,0.0
9937380.0,0.0
9946560.0,2.0
9946620.0,2.0
9946680.0,2.0
9946740.0,2.0
9946800.0,2.0
9946860.0,2.0
9946920.0,2.0
9946980.0,2.0
9947040.0,2.0
9947100.0,2.0
9947160.0,2.0
9947220.0,2.0
9947280.0,2.0
9947340.0,2.0
9947400.0,2.0
9947460.0,2.0
9947520.0,2.0
9947580.0,2.0
9947640.0,2.0
9947700.0,2.0
9947760.0,2.0
9947820.0,2.0
9947880.0,2.0
9947940.0,2.0
9948000.0,2.0
9948060.0,2.0
9948120.0,2.0
9948180.0,2.0
9948240.0,2.0
9948300.0,2.0
9948360.0,2.0
9948420.0,2.0
9948480.0,2.0
9948540.0,2.0
9948600.0,2.0
9948660.0,2.0
9948720.0,2.0
9948780.0,2.0
9948840.0,2.0
9948900.0,2.0
9948960.0,2.0
9949020.0,2.0
9949080.0,2.0
9949140.0,2.0
9949200.0,2.0
9949260.0,2.0
9949320.0,2.0
9949380.0,2.0
9949440.0,2.0
9949500.0,2.0
9949560.0,2.0
9949620.0,2.0
9949680.0,2.0
9949740.0,2.0
9949800.0,2.0
9949860.0,2.0
9949920.0,2.0
9949980.0,2.0
9950040.0,2.0
9950100.0,2.0
9950160.0,2.0
9950220.0,2.0
9950280.0,2.0
9950340.0,2.0
9950400.0,2.0
9950460.0,2.0
9950520.0,2.0
9950580.0,2.0
9950640.0,2.0
9950700.0,2.0
9950760.0,2.0
9950820.0,2.0
9950880.0,2.0
9950940.0,2.0
9951000.0,2.0
9951060.0,2.0
9951120.0,2.0
9951180.0,2.0
9951240.0,2.0
9951300.0,2.0
9951360.0,2.0
9951420.0,2.0
9951480.0,2.0
9951540.0,2.0
9951600.0,2.0
9951660.0,2.0
9951720.0,2.0
9951780.0,2.0
9951840.0,2.0
9951900.0,2.0
9951960.0,2.0
9952020.0,2.0
9952080.0,2.0
9952140.0,2.0
9952200.0,2.0
9952260.0,2.0
9952320.0,2.0
9952380.0,2.0
9952440.0,2.0
9952500.0,2.0
9952560.0,2.0
9955020.0,2.0
9955080.0,2.0
9955140.0,2.0
9955200.0,2.0
9955260.0,2.0
9955320.0,2.0
9955380.0,2.0
9955440.0,2.0
9955500.0,2.0
9955560.0,2.0
9955620.0,2.0
9955680.0,2.0
9955740.0,2.0
9955800.0,2.0
9955860.0,2.0
9955920.0,2.0
9955980.0,2.0
9956040.0,2.0
9956100.0,2.0
9956160.0,2.0
9956220.0,2.0
9956280.0,2.0
9956340.0,2.0
9956400.0,2.0
9956460.0,2.0
9956520.0,2.0
9956580.0,2.0
9956640.0,2.0
9956700.0,2.0
9956760.0,2.0
9956820.0,2.0
9956880.0,2.0
9956940.0,2.0
10027080.0,2.0
10027140.0,2.0
10027200.0,2.0
10027260.0,2.0
10027320.0,2.0
10027380.0,2.0
10027440.0,2.0
10027500.0,2.0
10027560.0,2.0
10027620.0,2.0
10027680.0,2.0
10027740.0,2.0
10027800.0,2.0
10027860.0,2.0
10027920.0,2.0
10027980.0,2.0
10028040.0,2.0
10028100.0,2.0
10028160.0,2.0
10028220.0,2.0
10028280.0,2.0
10028340.0,2.0
10028400.0,2.0
10028460.0,2.0
10028520.0,2.0
10028580.0,2.0
10028640.0,2.0
10028700.0,2.0
10028760.0,2.0
10028820.0,2.0
10028880.0,2.0
10028940.0,2.0
10029000.0,2.0
10029060.0,2.0
10029120.0,2.0
18756900.0,0.0
18756960.0,0.0
18757020.0,0.0
18757080.0,0.0
18757140.0,0.0
18757200.0,0.0
18757260.0,0.0
18757320.0,0.0
18757380.0,0.0
18757440.0,0.0
18757500.0,0.0
18757560.0,0.0
18757620.0,0.0
18757680.0,0.0
18757740.0,0.0
18757800.0,0.0
18757860.0,0.0
18826440.0,0.0
18826500.0,0.0
18826560.0,0.0
19606920.0,0.0
19606980.0,0.0
19607040.0,0.0
19607100.0,0.0
19607160.0,0.0
19607220.0,0.0
19607280.0,0.0
19607340.0,0.0
19607400.0,0.0
19607460.0,0.0
19607880.0,2.0
19607940.0,2.0
19608000.0,2.0
19608060.0,2.0
19608120.0,2.0
19608180.0,2.0
19608240.0,2.0
19608300.0,2.0
19608360.0,2.0
19608420.0,2.0
19608480.0,2.0
19608540.0,2.0
19608600.0,2.0
19608660.0,2.0
19608720.0,2.0
19608780.0,2.0
19608840.0,2.0
19608900.0,2.0
19615800.0,2.0
19615860.0,2.0
19615920.0,2.0
19615980.0,2.0
19616040.0,2.0
19616100.0,2.0
19616160.0,2.0
19616220.0,2.0
19616280.0,2.0
19616340.0,2.0
19616400.0,2.0
19616460.0,2.0
19616520.0,2.0
19616580.0,2.0
19616640.0,2.0
19616700.0,2.0
19616760.0,2.0
19616820.0,2.0
19616880.0,2.0
19616940.0,2.0
19617000.0,2.0
19617060.0,2.0
19617120.0,2.0
19617180.0,2.0
19617240.0,2.0
19617300.0,2.0
19617360.0,2.0
19974300.0,2.0
19974360.0,2.0
19974420.0,2.0
19974480.0,2.0
19974540.0,2.0
19974600.0,2.0
19974660.0,2.0
19974720.0,2.0
19974780.0,2.0
19974840.0,2.0
19974900.0,2.0
19974960.0,2.0
19975020.0,2.0
19975080.0,2.0
19975140.0,2.0
19975200.0,2.0
19975260.0,2.0
19975320.0,2.0
19975380.0,2.0
19975440.0,2.0
19975500.0,2.0
19975560.0,2.0
19975620.0,2.0
19975680.0,2.0
19975740.0,2.0
19975800.0,2.0
20058480.0,0.0
20058540.0,0.0
20058600.0,0.0
20058660.0,0.0
20058720.0,0.0
20058780.0,0.0
20058840.0,0.0
20058900.0,0.0
20058960.0,0.0
20059020.0,0.0
20059080.0,0.0
20059140.0,0.0
20059200.0,0.0
20059260.0,0.0
20059320.0,0.0
20059380.0,0.0
20059440.0,0.0
20059500.0,0.0
20059560.0,0.0
20059620.0,0.0
20059680.0,0.0
20059740.0,0.0
20059800.0,0.0
20059860.0,0.0
20059920.0,0.0
20059980.0,0.0
20060040.0,0.0
20060100.0,0.0
20060160.0,0.0
20060220.0,0.0
20060280.0,0.0
26309220.0,0.0
26309280.0,0.0
26309340.0,0.0
26309400.0,0.0
26309460.0,0.0
26309520.0,0.0
26309580.0,0.0
26309640.0,0.0
26309700.0,0.0
26309760.0,0.0
26309820.0,0.0
26309880.0,0.0
26309940.0,0.0
26310000.0,0.0
26310060.0,0.0
26310120.0,0.0
26310180.0,0.0
26310240.0,0.0
26310300.0,0.0
26310360.0,0.0
26310420.0,0.0
26310480.0,0.0
26310540.0,0.0
26310600.0,0.0
26310660.0,0.0
26310720.0,0.0
26310780.0,0.0
26310840.0,0.0
26310900.0,0.0
26310960.0,0.0
26311020.0,0.0
26311080.0,0.0
26311140.0,0.0
26311200.0,0.0
26311260.0,0.0
26311320.0,0.0
26311380.0,0.0
26311440.0,0.0
26311500.0,0.0
26311560.0,0.0
26311620.0,0.0
26311680.0,0.0
26311740.0,0.0
26311800.0,0.0
26311860.0,0.0
26311920.0,0.0
26311980.0,0.0
26312040.0,0.0
26312100.0,0.0
26312160.0,0.0
26312220.0,0.0
26312280.0,0.0
26400840.0,2.0
26400900.0,2.0
26400960.0,2.0
26401020.0,2.0
26401080.0,2.0
26401140.0,2.0
26401200.0,2.0
26401260.0,2.0
26403420.0,2.0
26403480.0,2.0
26403540.0,2.0
26403600.0,2.0
26403660.0,2.0
26403720.0,2.0
26403780.0,2.0
26403840.0,2.0
26403900.0,2.0
26403960.0,2.0
26404020.0,2.0
26404080.0,2.0
30184140.0,1.0
30184200.0,1.0
30184260.0,1.0
30184320.0,1.0
30184380.0,1.0
30184440.0,1.0
30184500.0,1.0
30184560.0,1.0
30184620.0,1.0
30184680.0,1.0
30184740.0,1.0
30184800.0,1.0
30184860.0,1.0
30184920.0,1.0
30184980.0,1.0
30185040.0,1.0
30185100.0,1.0
30185160.0,1.0
30185220.0,1.0
30185280.0,1.0
30185340.0,1.0
30185400.0,1.0
30185460.0,1.0
30185520.0,1.0
30185580.0,1.0
30185640.0,1.0
30356460.0,0.0
30356520.0,0.0
30356580.0,0.0
30356640.0,0.0
30356700.0,0.0
30356760.0,0.0
30356820.0,0.0
30356880.0,0.0
30356940.0,0.0
30357000.0,0.0
30357060.0,0.0
30357120.0,0.0
30357180.0,0.0
30357240.0,0.0
30357300.0,0.0
30357360.0,0.0
30357420.0,0.0
30357480.0,0.0
30357540.0,0.0
30357600.0,0.0
30357660.0,0.0
30357720.0,0.0
30357780.0,0.0
30357840.0,0.0
30357900.0,0.0
30357960.0,0.0
30358020.0,0.0
30362460.0,1.0
30362520.0,1.0
30362580.0,1.0
30362640.0,1.0
30362700.0,1.0
30362760.0,1.0
30362820.0,1.0
30362880.0,1.0
30362940.0,1.0
30363000.0,1.0
30363060.0,1.0
30363120.0,1.0
30363180.0,1.0
30363240.0,1.0
30363300.0,1.0
30363360.0,1.0
30363420.0,1.0
30363480.0,1.0
30363540.0,1.0
30685500.0,0.0
30685560.0,0.0
30685620.0,0.0
30685680.0,0.0
30685740.0,0.0
30685800.0,0.0
30693300.0,0.0
30693360.0,0.0
30693420.0,0.0
30693480.0,0.0
30693540.0,0.0
30693600.0,0.0
30693660.0,0.0
30693720.0,0.0
30693780.0,0.0
30693840.0,0.0
30693900.0,0.0
30693960.0,0.0
30694020.0,0.0
30694080.0,0.0
30694140.0,0.0
30694200.0,0.0
30694260.0,0.0
30694320.0,0.0
30694380.0,0.0
30694440.0,0.0
30694500.0,0.0
30694560.0,0.0
30694620.0,0.0
30694680.0,0.0
30694740.0,0.0
30694800.0,0.0
30694860.0,0.0
30694920.0,0.0
30694980.0,0.0
30695040.0,0.0
30695100.0,0.0
30695160.0,0.0
30695220.0,0.0
30862200.0,2.0
30862260.0,2.0
30862320.0,2.0
30862380.0,2.0
30862440.0,2.0
30862500.0,2.0
30862560.0,2.0
30862620.0,2.0
30862680.0,2.0
30862740.0,2.0
30862800.0,2.0
30862860.0,2.0
30862920.0,2.0
30862980.0,2.0
30863040.0,2.0
30863100.0,2.0
30863160.0,2.0
30863220.0,2.0
30863280.0,2.0
30863340.0,2.0
30863400.0,2.0
30863460.0,2.0
30863520.0,2.0
30863580.0,2.0
30863640.0,2.0
30863700.0,2.0
30863760.0,2.0
30870120.0,0.0
30870180.0,0.0
30870240.0,0.0
30882240.0,0.0
30882300.0,0.0
30882360.0,0.0
30882420.0,0.0
30882480.0,0.0
30882540.0,0.0
30882600.0,0.0
30882660.0,0.0
30882720.0,0.0
30882780.0,0.0
30882840.0,0.0
30882900.0,0.0
30882960.0,0.0
30883020.0,0.0
30883080.0,0.0
30883140.0,0.0
30883200.0,0.0
30883260.0,0.0
30883320.0,0.0
30883380.0,0.0
30883440.0,0.0
30883500.0,0.0
30883560.0,0.0
30883620.0,0.0
30883680.0,0.0
30883740.0,0.0
30883800.0,0.0
30883860.0,0.0
30883920.0,0.0
30883980.0,0.0
30884040.0,0.0
30884100.0,0.0
30957600.0,2.0
30957660.0,2.0
30957720.0,2.0
30957780.0,2.0
30966720.0,0.0
30966780.0,0.0
30966840.0,0.0
30966900.0,0.0
30966960.0,0.0
30967020.0,0.0
30967080.0,0.0
30967140.0,0.0
30967200.0,0.0
30967260.0,0.0
30967320.0,0.0
30967380.0,0.0
30967440.0,0.0
30967500.0,0.0
30967560.0,0.0
30967620.0,0.0
30967680.0,0.0
30967740.0,0.0
30967800.0,0.0
30967860.0,0.0
30967920.0,0.0
30967980.0,0.0
30968040.0,0.0
30968100.0,0.0
30968160.0,0.0
30968220.0,0.0
30969300.0,0.0
30969360.0,0.0
30969420.0,0.0
30969480.0,0.0
30969540.0,0.0
30969600.0,0.0
30969660.0,0.0
30969720.0,0.0
30969780.0,0.0
30969840.0,0.0
30969900.0,0.0
31371300.0,2.0
31371360.0,2.0
31371420.0,2.0
31371480.0,2.0
31371540.0,2.0
31371600.0,2.0
31371660.0,2.0
31371720.0,2.0
31371780.0,2.0
31371840.0,2.0
31371900.0,2.0
31371960.0,2.0
31372020.0,2.0
31372080.0,2.0
31372140.0,2.0
31372200.0,2.0
31372260.0,2.0
31372320.0,2.0
36387660.0,2.0
36387720.0,2.0
36387780.0,2.0
36387840.0,2.0
36387900.0,2.0
36387960.0,2.0
36388020.0,2.0
36388080.0,2.0
36388140.0,2.0
36388200.0,2.0
36388260.0,2.0
36388320.0,2.0
36388380.0,2.0
36392640.0,2.0
36392700.0,2.0
36392760.0,2.0
36392820.0,2.0
36392880.0,2.0
36392940.0,2.0
36393000.0,2.0
36393060.0,2.0
36393120.0,2.0
36393180.0,2.0
36393240.0,2.0
36393300.0,2.0
36393360.0,2.0
36393420.0,2.0
36393480.0,2.0
36393540.0,2.0
36393600.0,2.0
36393660.0,2.0
36393720.0,2.0
36393780.0,2.0
36393840.0,2.0
36393900.0,2.0
36393960.0,2.0
36394020.0,2.0
36394080.0,2.0
36394140.0,2.0
36394200.0,2.0
36394260.0,2.0
36394320.0,2.0
36394380.0,2.0
36394440.0,2.0
36394500.0,2.0
36394560.0,2.0
36394620.0,2.0
36394680.0,2.0
36394740.0,2.0
36395280.0,2.0
36395340.0,2.0
36395400.0,2.0
36395460.0,2.0
36395520.0,2.0
36395580.0,2.0
36395640.0,2.0
36395700.0,2.0
36395760.0,2.0
36395820.0,2.0
36395880.0,2.0
36395940.0,2.0
36396000.0,2.0
36396060.0,2.0
36396120.0,2.0
36396180.0,2.0
36396240.0,2.0
36396300.0,2.0
36396360.0,2.0
36396420.0,2.0
36396480.0,2.0
36396540.0,2.0
36396600.0,2.0
40459440.0,1.0
40459500.0,1.0
40459560.0,1.0
40459620.0,1.0
40459680.0,1.0
40459740.0,1.0
40459800.0,1.0
40459860.0,1.0
40459920.0,1.0
40459980.0,1.0
40540200.0,2.0
40540260.0,2.0
40540320.0,2.0
40540380.0,2.0
40540440.0,2.0
