timestamp,value,pid
2589324,11225,W
2590327,16421,W
2591331,4360,W
2592297,4804,W
2593317,2965,W
2594302,5842,W
2595286,2278,W
2596306,2104,W
2597307,4589,W
2598292,7859,W
2599278,7183,W
2600304,4502,W
2601264,8794,W
2602269,4876,W
2603285,11235,W
2604277,9122,W
2605275,4594,W
2606273,6008,W
2607258,5106,W
2608245,2296,W
2609252,16413,W
2610231,15485,W
2611234,2392,W
2612218,3485,W
2613265,6349,W
2614228,15037,W
2615224,8377,W
2616209,6438,W
2617228,4669,W
2618212,1461,W
2619201,3611,W
2620220,2609,W
2621201,10018,W
2622205,4449,W
2623206,1792,W
2624190,14076,W
2625203,8490,W
2626194,1564,W
2627175,10972,W
2628180,7514,W
2629149,7290,W
2630171,4067,W
2631172,5009,W
2632139,5980,W
2633143,8754,W
2634145,12581,W
2635144,3580,W
2636138,4071,W
2637133,12710,W
2638134,4976,W
2639120,1735,W
2640122,3662,W
2641112,7113,W
2642125,2698,W
2643127,46298,W
2644094,8899,W
2645104,7676,W
2646117,5661,W
2647084,12821,W
2648103,2499,W
2649077,14268,W
2650091,4277,W
2651090,15560,W
2652085,5985,W
2653080,8528,W
2654087,7733,W
2655067,10809,W
2656055,2587,W
2657070,5259,W
2658037,5464,W
2659057,3683,W
2660060,5510,W
2661028,10284,W
2662039,5557,W
2663052,3144,W
2664035,6755,W
2665033,5116,W
2666021,1908,W
2667006,8978,W
2668008,5345,W
2669007,9451,W
2669997,7988,W
2671004,10497,W
2672013,3748,W
2672999,29612,W
2674002,3683,W
2674969,859,W
2675992,15297,W
2676975,5809,W
2677967,7870,W
2678961,2497,W
2679966,5657,W
2680971,5284,W
2681966,2811,W
2682967,3770,W
2683953,8488,W
2684955,8863,W
2685957,3651,W
2686924,6681,W
2687946,1285,W
2688912,12139,W
2689927,16588,W
2690921,8876,W
2691917,3700,W
2692910,4156,W
2693927,5259,W
2694906,4007,W
2695909,14094,W
2696951,16541,W
2697878,4527,W
2698890,7849,W
2699884,8660,W
2700870,12750,W
2701870,12128,W
2702889,16078,W
2703870,32902,W
2704877,4464,W
2705869,4562,W
2706862,5234,W
2707852,4270,W
2708851,20216,W
2709855,4152,W
2710837,13873,W
2711838,6020,W
2712829,21756,W
2713827,3847,W
2714827,1966,W
2715832,7990,W
2716824,53723,W
2717815,2355,W
2718813,20075,W
2719807,1556,W
2720792,3036,W
2721791,9771,W
2722795,10627,W
2723782,5980,W
2724795,5993,W
2725797,11229,W
2726769,18420,W
2727769,662,W
2728775,6536,W
2729760,2662,W
2730783,15073,W
2731759,15310,W
2732765,29566,W
2733746,7973,W
2734734,6812,W
2735734,5635,W
2736755,3743,W
2737741,8186,W
2738722,7188,W
2739741,4291,W
2740726,4911,W
2741729,24138,W
2742722,4889,W
2743717,15603,W
2744702,5625,W
2745708,2953,W
2746696,4974,W
2747690,2369,W
2748674,3873,W
2749692,9121,W
2750696,3114,W
2751680,2746,W
2752684,6683,W
2753669,11668,W
2754652,8462,W
2755670,17034,W
2756673,14085,W
2757641,10558,W
2758642,7154,W
2759650,8665,W
2760630,3973,W
2761645,10693,W
2762639,2307,W
2763621,1258,W
2764623,3854,W
2765638,7864,W
2766625,24771,W
2767626,50647,W
2768613,10271,W
2769596,8061,W
2770604,4127,W
2771584,2389,W
2772587,11988,W
2773589,10579,W
2774597,118400,W
2775574,12049,W
2776579,24175,W
2777583,32819,W
2778564,3063,W
2779567,5480,W
2780552,11710,W
2781572,12482,W
2782555,45798,W
2783539,39287,W
2784549,2510,W
2785564,17538,W
2786534,9606,W
2787534,1715,W
2788533,8268,W
2789539,4488,W
2790572,3966,W
2791524,84432,W
2792507,16195,W
2793534,33137,W
2794493,5539,W
2795495,8742,W
2796514,3729,W
2797483,14927,W
2798483,2257,W
2799486,10211,W
2800488,18867,W
2801473,8987,W
2802495,3979,W
2803476,79041,W
2804480,9885,W
2805466,24750,W
2806449,2939,W
2807468,4780,W
2808442,4292,W
2809438,2330,W
2810441,4160,W
2811425,5101,W
2812445,3326,W
2813430,22676,W
2814431,21222,W
2815419,4376,W
2816436,31196,W
2817405,29579,W
2818406,5017,W
2819403,39221,W
2820415,46814,W
2821395,4615,W
2822397,7200,W
2823405,13060,W
2824400,5776,W
2825385,8337,W
2826377,8107,W
2827390,910,W
2828356,1305,W
2829373,5133,W
2830376,9487,W
2831355,3900,W
2832347,23733,W
2833358,10397,W
2834352,1060,W
2835354,3151,W
2836358,10536,W
2837355,13358,W
2838334,32141,W
2839327,19258,W
2840328,6614,W
2841314,10452,W
2842320,12801,W
2843317,1729,W
2844320,21129,W
2845321,1144,W
2846306,3853,W
2847295,5395,W
2848294,2397,W
2849281,12255,W
2850300,1109,W
2851282,16925,W
2852268,5290,W
2853270,15835,W
2854273,7709,W
2855273,22209,W
2856409,1209,W
2857249,4760,W
2858263,1906,W
2859301,8129,W
2860240,12272,W
2861293,35659,W
2862257,10025,W
2863232,10756,W
2864244,2072,W
2865246,6648,W
2866228,14767,W
2867213,26572,W
2868198,1755,W
2869200,67329,W
2870201,6246,W
2871186,7091,W
2872194,3475,W
2873207,5801,W
2874206,13516,W
2875195,30331,W
2876195,3645,W
2877181,5364,W
2878167,4889,W
2879168,11391,W
2880175,22487,W
2881163,6911,W
2882174,3634,W
2883167,81431,W
2884163,354,W
2885148,7134,W
2886130,5714,W
2887150,5826,W
2888128,8532,W
2889138,9459,W
2890123,3451,W
2891106,29962,W
2892125,9236,W
2893112,22307,W
2894114,30662,W
2895098,10068,W
2896116,5717,W
2897085,25888,W
2898105,13880,W
2899106,3595,W
2900073,2422,W
2901084,13133,W
2902100,2658,W
2903078,10828,W
2904081,35028,W
2905074,47455,W
2906113,18801,W
2907070,33272,W
2908039,6209,W
2909064,3763,W
2910048,2944,W
2911027,5615,W
2912029,9318,W
2913035,19688,W
2914039,4222,W
2915036,4085,W
2916038,8678,W
2917012,4710,W
2918024,9231,W
2919012,4956,W
2919995,7642,W
2921013,2615,W
2922000,25248,W
2922987,17973,W
2923992,8058,W
2924990,10933,W
2925975,6005,W
2926992,66608,W
2927976,4888,W
2928978,5566,W
2929964,6153,W
2930958,4062,W
2931950,7080,W
2932968,2608,W
2933954,7505,W
2934942,9059,W
2935965,5760,W
2936928,13181,W
2937944,11962,W
2938947,11154,W
2939925,45330,W
2940916,13682,W
2941936,7917,W
2942928,9447,W
2943924,9737,W
2944908,14504,W
2945915,25139,W
2946894,4835,W
2947896,8750,W
2948899,15185,W
2949903,3570,W
2950878,28838,W
2951872,9502,W
2952914,6804,W
2953860,6683,W
2954877,5720,W
2955877,17778,W
2956848,17922,W
2957849,4715,W
2958870,17148,W
2959835,1560,W
2960854,6690,W
2961840,1984,W
2962841,4139,W
2963844,1259,W
2964829,16563,W
2965833,14408,W
2966815,16635,W
2967820,63472,W
2968810,16789,W
2969805,24044,W
2970808,2423,W
2971792,12609,W
2972811,7724,W
2973779,3099,W
2974796,7527,W
2975784,16103,W
2976789,4948,W
2977790,7595,W
2978776,10026,W
2979758,10107,W
2980762,8417,W
2981769,16487,W
2982753,13482,W
2983764,14733,W
2984765,8729,W
2985750,3202,W
2986738,7657,W
2987737,30965,W
2988721,13468,W
2989741,11983,W
2990722,12651,W
2991710,18285,W
2992714,44310,W
2993698,15720,W
2994717,16311,W
2995704,34298,W
2996697,18342,W
2997695,17496,W
2998694,6183,W
2999712,19041,W
3000694,25429,W
3001681,4007,W
3002682,5290,W
3003684,3910,W
3004670,8534,W
3005653,821,W
3006676,29309,W
3007658,14858,W
3008647,13387,W
3009661,4517,W
3010644,7063,W
3011657,4485,W
3012633,1171,W
3013636,6917,W
3014623,5187,W
3015640,36630,W
3016608,9706,W
3017612,12887,W
3018631,25127,W
3019614,13776,W
3020597,23273,W
3021602,7431,W
3022604,3611,W
3023604,6878,W
3024595,23982,W
3025580,3936,W
3026574,6202,W
3027587,5840,W
3028568,50534,W
3029580,11144,W
3030566,76371,W
3031558,17360,W
3032572,10136,W
3033539,7464,W
3034559,29436,W
3035572,5197,W
3036545,2860,W
3037530,9966,W
3038549,5184,W
3039517,6134,W
3040527,866,W
3041522,1885,W
3042504,5488,W
3043507,4202,W
3044526,4028,W
3045510,48883,W
3046507,7333,W
3047482,28123,W
3048483,10519,W
3049491,58615,W
3050490,3359,W
3051491,3620,W
3052494,38312,W
3053478,21183,W
3054478,8923,W
3055464,5434,W
3056448,22032,W
3057469,7157,W
3058469,8470,W
3059453,9455,W
3060438,4971,W
3061458,2808,W
3062436,4111,W
3063446,4088,W
3064436,25358,W
3065415,14732,W
3066433,19323,W
3067422,54707,W
3068408,22103,W
3069408,703,W
3070390,10423,W
3071452,37099,W
3072397,8204,W
3073396,20541,W
3074401,30520,W
3075382,8511,W
3076385,37791,W
3077372,25228,W
3078373,24135,W
3079374,18031,W
3080360,7575,W
3081363,59063,W
3082347,35521,W
3083346,8062,W
3084352,8375,W
3085338,6865,W
3086356,4115,W
3087340,13207,W
3088343,11602,W
3089326,51746,W
3090333,1235,W
3091332,5871,W
3092316,4102,W
3093317,16993,W
3094318,22173,W
3095306,22333,W
3096289,23691,W
3097308,5915,W
3098310,5097,W
3099294,2780,W
3100281,18706,W
3101286,17460,W
3102284,2428,W
3103274,9401,W
3104272,16827,W
3105257,11375,W
3106274,3149,W
3107268,4093,W
3108253,1270,W
3109248,23337,W
3110231,11054,W
3111253,2581,W
3112285,40636,W
3113244,1922,W
3114222,3033,W
3115246,31208,W
3116234,1548,W
3117223,62488,W
3118263,36773,W
3119198,13703,W
3120218,12968,W
3121205,6961,W
3122204,9849,W
3123189,8311,W
3124192,5206,W
3125188,14462,W
3126196,6842,W
3127162,27005,W
3128182,3294,W
3129183,12050,W
3130167,8380,W
3131170,84408,W
3132173,60839,W
3133141,8979,W
3134159,22644,W
3135145,5394,W
3136151,21463,W
3137132,2651,W
3138150,12788,W
3139125,68400,W
3140120,19455,W
3141123,2881,W
3142126,26984,W
3143112,6810,W
3144107,20765,W
3145118,11199,W
3146115,16135,W
3147103,995,W
3148116,1412,W
3149088,3414,W
3150072,5942,W
3151085,3817,W
3152078,3191,W
3153060,7425,W
3154063,3511,W
3155082,9856,W
3156068,10855,W
3157086,4322,W
3158053,12244,W
3159054,19423,W
3160057,20119,W
3161043,19188,W
3162051,6726,W
3163031,18316,W
3164049,12379,W
3165062,14162,W
3166047,22674,W
3167003,5390,W
3168006,5976,W
3169026,25837,W
3169992,17011,W
3171017,13044,W
3172012,12104,W
3172991,18034,W
3173989,1845,W
3174996,11479,W
3175975,9316,W
3176973,9700,W
3177997,12388,W
3178968,5563,W
3179961,5791,W
3180987,4355,W
3181966,3919,W
3182951,4616,W
3183965,7311,W
3184955,9771,W
3185947,10141,W
3186944,4806,W
3187925,14615,W
3188931,16409,W
3189919,44345,W
3190914,57250,W
3191933,18116,W
3192927,18684,W
3193928,5147,W
3194927,20800,W
3195906,3203,W
3196911,8524,W
3197914,6928,W
3198878,7052,W
3199900,8714,W
3200900,56936,W
3201885,15800,W
3202887,7113,W
3203873,13522,W
3204858,10261,W
3205875,72797,W
3206846,8559,W
3207862,11111,W
3208865,93474,W
3209834,4952,W
3210850,32574,W
3211866,5394,W
3212839,5527,W
3213843,21731,W
3214842,35560,W
3215830,1540,W
3216837,8913,W
3217832,31796,W
3218809,30097,W
3219803,75768,W
3220806,5690,W
3221806,1034,W
3222807,7542,W
3223794,3930,W
3224780,21669,W
3225796,15097,W
3226764,80353,W
3227784,18964,W
3228771,13886,W
3229756,16728,W
3230754,13832,W
3231781,21981,W
3232752,2987,W
3233752,7641,W
3234742,11121,W
3235731,7189,W
3236753,25506,W
3237757,92654,W
3238736,1178,W
3239740,29408,W
3240741,5060,W
3241725,3883,W
3242735,48951,W
3243715,16275,W
3244694,182573,W
3245699,8803,W
3246724,5655,W
3247687,11134,W
3248697,19132,W
3249677,17805,W
3250677,57798,W
3251678,82762,W
3252667,7092,W
3253663,32069,W
3254667,18986,W
3255652,2141,W
3256656,6866,W
3257678,25263,W
3258672,12287,W
3259640,24872,W
3260648,2170,W
3261653,3691,W
3262631,14761,W
3263635,1271,W
3264636,3027,W
3265637,22239,W
3266604,15808,W
3267607,34387,W
3268630,2066,W
3269593,23372,W
3270597,10504,W
3271603,21449,W
3272582,2861,W
3273595,36152,W
3274603,84979,W
3275574,17451,W
3276592,10906,W
3277577,887,W
3278580,2504,W
3279581,5511,W
3280562,17216,W
3281549,13408,W
3282570,18103,W
3283556,43354,W
3284544,62685,W
3285560,32080,W
3286525,12183,W
3287542,28658,W
3288529,3407,W
3289529,148760,W
3290514,33469,W
3291519,13642,W
3292504,17599,W
3293530,28594,W
3294507,600,W
3295509,29375,W
3296494,8726,W
3297497,4223,W
3298479,1280,W
3299501,16497,W
3300488,5546,W
3301492,711,W
3302470,6828,W
3303497,16345,W
3304475,11227,W
3305473,32036,W
3306446,1148,W
3307463,1044,W
3308451,15614,W
3309438,34163,W
3310439,17665,W
3311439,4391,W
3312438,28889,W
3313425,3597,W
3314428,19708,W
3315429,7498,W
3316430,2624,W
3317432,1997,W
3318404,16885,W
3319424,22071,W
3320421,6336,W
3321392,4695,W
3322393,6442,W
3323396,21649,W
3324377,18794,W
3325384,14288,W
3326369,26914,W
3327368,2382,W
3328374,7545,W
3329355,10388,W
3330414,28560,W
3331357,19039,W
3332358,2657,W
3333346,42139,W
3334348,7511,W
3335348,1629,W
3336355,24252,W
3337353,13438,W
3338321,13714,W
3339339,7146,W
3340327,8902,W
3341322,81553,W
3342311,70739,W
3343317,530,W
3344304,6913,W
3345309,18782,W
3346291,13376,W
3347308,15535,W
3348307,13633,W
3349274,30870,W
3350277,11004,W
3351299,3245,W
3352284,1533,W
3353287,3749,W
3354286,4447,W
3355252,7476,W
3356272,1772,W
3357259,2412,W
3358239,2488,W
3359260,3668,W
3360266,13047,W
3361233,4818,W
3362234,6682,W
3363238,14171,W
3364218,12554,W
3365226,90600,W
3366210,36388,W
3367227,6689,W
3368227,31655,W
3369195,10674,W
3370214,2912,W
3371222,1920,W
3372190,7266,W
3373186,13533,W
3374188,15646,W
3375190,12366,W
3376192,8155,W
3377275,5774,W
3378168,10016,W
3379165,4585,W
3380174,54392,W
3381167,1199,W
3382154,1453,W
3383170,36999,W
3384162,58447,W
3385146,3486,W
3386126,6851,W
3387128,3369,W
3388147,2144,W
3389118,11531,W
3390119,15324,W
3391135,5034,W
3392120,8672,W
3393126,15298,W
3394108,7705,W
3395108,5511,W
3396094,9528,W
3397113,6668,W
3398106,2087,W
3399103,4921,W
3400104,9190,W
3401070,50232,W
3402073,2322,W
3403075,10288,W
3404078,13323,W
3405063,11271,W
3406070,12589,W
3407065,8669,W
3408068,5762,W
3409057,9923,W
3410054,4162,W
3411059,14136,W
3412041,6200,W
3413028,1439,W
3414029,21288,W
3415029,2506,W
3416032,20903,W
3417036,8738,W
3418002,15575,W
3419006,1584,W
3420038,36913,W
3421011,7278,W
3422010,6649,W
3423011,5136,W
3424030,6376,W
3424999,8986,W
3425983,11938,W
3426983,15846,W
3427988,18066,W
3428971,4719,W
3429975,3155,W
3430996,3871,W
3431943,18053,W
3432945,16609,W
3433949,6504,W
3434958,9176,W
3435951,4658,W
3436938,1908,W
3437939,10762,W
3438935,15739,W
3439957,6524,W
3440909,9660,W
3441932,19843,W
3442937,8687,W
3443919,3100,W
3444918,9852,W
3445906,7716,W
3446904,37638,W
3447908,816,W
3448891,3723,W
3449896,8195,W
3450896,17141,W
3451864,10851,W
3452869,2491,W
3453871,16465,W
3454869,1092,W
4055863,1139,T
4056888,1998,T
4057885,6157,T
4058878,6439,T
4059873,2289,T
4060907,12091,T
4061860,8145,T
4062863,2901,T
4063846,4869,T
4064840,4866,T
4065851,25951,T
4066820,1918,T
4067838,1294,T
4068905,18571,T
4069810,4400,T
4070835,19270,T
4071809,19933,T
4072795,6467,T
4073819,4911,T
4074823,9272,T
4075800,8374,T
4076915,3294,T
4077848,7717,T
4078790,2189,T
4079778,5731,T
4080794,4369,T
4081781,1311,T
4082783,1382,T
4083757,5716,T
4084773,1830,T
4085765,4408,T
4086757,1531,T
4087743,9743,T
4088763,8236,T
4089752,648,T
4090731,6516,T
4091736,6251,T
4092719,3695,T
4093760,5392,T
4094722,3570,T
4095724,3365,T
4096709,3392,T
4097712,4613,T
4098713,10129,T
4099717,4509,T
4100702,4990,T
4101707,2737,T
4102686,3429,T
4103681,10539,T
4104690,2204,T
4105674,6881,T
4106677,9572,T
4107667,6046,T
4108686,1986,T
4109650,14849,T
4110652,2409,T
4111657,4289,T
4112641,1835,T
4113642,2580,T
4114662,7748,T
4115656,2676,T
4116633,4014,T
4117701,4738,T
4118641,2615,T
4119620,1870,T
4120628,1968,T
4121608,2300,T
4122611,1988,T
4123610,14571,T
4124613,2969,T
4125621,8562,T
4126600,2466,T
4127585,3136,T
4128608,3780,T
4129588,6105,T
4130591,5143,T
4131592,2614,T
4132568,9618,T
4133575,5697,T
4134564,2461,T
4135550,6329,T
4136576,4136,T
4137566,6736,T
4138556,827,T
4139559,2396,T
4140560,960,T
4141527,1437,T
4142538,8721,T
4143547,110023,T
4144516,11969,T
4145520,1446,T
4146505,3609,T
4147507,3708,T
4148526,726,T
4149515,3361,T
4150496,6593,T
4151494,1723,T
4152482,6452,T
4153501,7154,T
4154504,3514,T
4155487,3580,T
4156496,2877,T
4157478,2506,T
4158460,1125,T
4159468,3369,T
4160480,4359,T
4161457,1984,T
4162485,3713,T
4163439,14623,T
4164476,4600,T
4165461,282095,T
4166442,6764,T
4167447,951,T
4168446,8289,T
4169427,6684,T
4170435,1488,T
4171444,7786,T
4172416,3689,T
4173424,970,T
4174408,6604,T
4175397,898,T
4176395,2559,T
4177399,16171,T
4178381,5187,T
4179384,4984,T
4180404,4788,T
4181388,13069,T
4182391,9311,T
4183357,6968,T
4184359,4706,T
4185382,4340,T
4186359,7329,T
4187360,4733,T
4188368,4033,T
4189362,2963,T
4190348,6132,T
4191357,3264,T
4192332,11437,T
4193349,11561,T
4194346,18726,T
4195339,8745,T
4196317,7915,T
4197320,3756,T
4198325,7527,T
4199305,10722,T
4200310,24078,T
4201295,13685,T
4202296,877,T
4203295,5974,T
4204298,2174,T
4205297,1834,T
4206267,2812,T
4207284,7792,T
4208292,7367,T
4209274,4842,T
4210258,1896,T
4211275,7837,T
4212247,4501,T
4213254,14456,T
4214252,2095,T
4215259,609,T
4216243,1143,T
4217255,5236,T
4218223,8287,T
4219223,2339,T
4220232,3859,T
4221237,1740,T
4222239,3973,T
4223225,11162,T
4224221,10565,T
4225207,7243,T
4226202,2575,T
4227214,2402,T
4228216,1203,T
4229194,4107,T
4230180,4344,T
4231191,1688,T
4232177,17920,T
4233188,5599,T
4234170,3974,T
4235157,23082,T
4236216,50145,T
4237176,14447,T
4238146,3081,T
4239148,4035,T
4240166,3214,T
4241154,4719,T
4242152,2087,T
4243124,20661,T
4244125,11486,T
4245125,4686,T
4246110,1067,T
4247112,1757,T
4248131,14328,T
4249115,1324,T
4250123,1540,T
4251107,7182,T
4252089,10918,T
4253091,18956,T
4254101,9498,T
4255097,2537,T
4256079,1570,T
4257099,2264,T
4258069,22050,T
4259070,6844,T
4260073,3857,T
4261079,13294,T
4262083,21583,T
4263057,12810,T
4264062,4576,T
4265047,3317,T
4266047,7110,T
4267050,2317,T
4268053,2882,T
4269036,6212,T
4270041,5762,T
4271028,1624,T
4272027,2438,T
4273013,11584,T
4274015,5532,T
4275016,3750,T
4276017,9980,T
4277023,11515,T
4277986,20612,T
4279001,3910,T
4279993,6140,T
4280979,1768,T
4281980,2384,T
4283023,10230,T
4283990,9377,T
4284985,1380,T
4285961,3206,T
4286973,2716,T
4287963,3047,T
4288941,16966,T
4289960,1371,T
4290971,2588,T
4291950,4266,T
4292948,7830,T
4293936,5748,T
4294941,2363,T
4295938,343,T
4296945,1582,T
4297907,14324,T
4298912,586,T
4299926,7650,T
4300897,1925,T
4301916,36669,T
4302904,878,T
4303908,7453,T
4304899,2893,T
4305875,4102,T
4306876,5568,T
4307934,16404,T
4308862,4906,T
4309865,4817,T
4310866,8675,T
4311850,21582,T
4312878,1076,T
4313858,14638,T
4314841,4577,T
4315848,686,T
4316861,1446,T
4317831,6115,T
4318854,2348,T
4319850,4644,T
4320841,11452,T
4321843,1380,T
4322824,6354,T
4323826,6766,T
4324826,14959,T
4325795,10292,T
4326814,14106,T
4327815,9367,T
4328788,2151,T
4329787,2355,T
4330803,7910,T
4331772,4995,T
4332792,14760,T
4333779,645,T
4334776,2249,T
4335766,12168,T
4336770,2178,T
4337768,4155,T
4338751,1887,T
4339760,7870,T
4340765,3134,T
4341749,2032,T
4342742,938,T
