timestamp,value,pid
1974750,30.37,W
1975000,30.35,W
1975250,30.35,W
1975500,30.35,W
1975750,30.35,W
1976000,30.39,W
1976250,30.39,W
1976500,30.39,W
1976750,30.39,W
1977000,30.35,W
1977250,30.35,W
1977500,30.35,W
1977750,30.35,W
1978000,30.35,W
1978250,30.35,W
1978500,30.35,W
1978750,30.35,W
1979000,30.37,W
1979250,30.37,W
1979500,30.37,W
1979750,30.37,W
1980000,30.35,W
1980250,30.35,W
1980500,30.35,W
1980750,30.35,W
1981000,30.35,W
1981250,30.35,W
1981500,30.35,W
1981750,30.35,W
1982000,30.37,W
1982250,30.37,W
1982500,30.37,W
1982750,30.37,W
1983000,30.33,W
1983250,30.33,W
1983500,30.33,W
1983750,30.33,W
1984000,30.35,W
1984250,30.35,W
1984500,30.35,W
1984750,30.35,W
1985000,30.31,W
1985250,30.31,W
1985500,30.31,W
1985750,30.31,W
1986000,30.33,W
1986250,30.33,W
1986500,30.33,W
1986750,30.33,W
1987000,30.31,W
1987250,30.31,W
1987500,30.31,W
1987750,30.31,W
1988000,30.33,W
1988250,30.33,W
1988500,30.33,W
1988750,30.33,W
1989000,30.33,W
1989250,30.33,W
1989500,30.33,W
1989750,30.33,W
1990000,30.33,W
1990250,30.33,W
1990500,30.33,W
1990750,30.33,W
1991000,30.31,W
1991250,30.31,W
1991500,30.31,W
1991750,30.31,W
1992000,30.33,W
1992250,30.33,W
1992500,30.33,W
1992750,30.33,W
1993000,30.29,W
1993250,30.29,W
1993500,30.29,W
1993750,30.29,W
1994000,30.31,W
1994250,30.31,W
1994500,30.31,W
1994750,30.31,W
1995000,30.29,W
1995250,30.29,W
1995500,30.29,W
1995750,30.29,W
1996000,30.31,W
1996250,30.31,W
1996500,30.31,W
1996750,30.31,W
1997000,30.31,W
1997250,30.31,W
1997500,30.31,W
1997750,30.31,W
1998000,30.31,W
1998250,30.31,W
1998500,30.31,W
1998750,30.31,W
1999000,30.29,W
1999250,30.29,W
1999500,30.29,W
1999750,30.29,W
2000000,30.29,W
2000250,30.29,W
2000500,30.29,W
2000750,30.29,W
2001000,30.27,W
2001250,30.27,W
2001500,30.27,W
2001750,30.27,W
2002000,30.27,W
2002250,30.27,W
2002500,30.27,W
2002750,30.27,W
2003000,30.25,W
2003250,30.25,W
2003500,30.25,W
2003750,30.25,W
2004000,30.27,W
2004250,30.27,W
2004500,30.27,W
2004750,30.27,W
2005000,30.25,W
2005250,30.25,W
2005500,30.25,W
2005750,30.25,W
2006000,30.23,W
2006250,30.23,W
2006500,30.23,W
2006750,30.23,W
2007000,30.23,W
2007250,30.23,W
2007500,30.23,W
2007750,30.23,W
2008000,30.25,W
2008250,30.25,W
2008500,30.25,W
2008750,30.25,W
2009000,30.23,W
2009250,30.23,W
2009500,30.23,W
2009750,30.23,W
2010000,30.23,W
2010250,30.23,W
2010500,30.23,W
2010750,30.23,W
2011000,30.21,W
2011250,30.21,W
2011500,30.21,W
2011750,30.21,W
2012000,30.23,W
2012250,30.23,W
2012500,30.23,W
2012750,30.23,W
2013000,30.19,W
2013250,30.19,W
2013500,30.19,W
2013750,30.19,W
2014000,30.19,W
2014250,30.19,W
2014500,30.19,W
2014750,30.19,W
2015000,30.19,W
2015250,30.19,W
2015500,30.19,W
2015750,30.19,W
2016000,30.19,W
2016250,30.19,W
2016500,30.19,W
2016750,30.19,W
2017000,30.21,W
2017250,30.21,W
2017500,30.21,W
2017750,30.21,W
2018000,30.17,W
2018250,30.17,W
2018500,30.17,W
2018750,30.17,W
2019000,30.19,W
2019250,30.19,W
2019500,30.19,W
2019750,30.19,W
2020000,30.23,W
2020250,30.23,W
2020500,30.23,W
2020750,30.23,W
2021000,30.23,W
2021250,30.23,W
2021500,30.23,W
2021750,30.23,W
2022000,30.25,W
2022250,30.25,W
2022500,30.25,W
2022750,30.25,W
2023000,30.25,W
2023250,30.25,W
2023500,30.25,W
2023750,30.25,W
2024000,30.27,W
2024250,30.27,W
2024500,30.27,W
2024750,30.27,W
2025000,30.25,W
2025250,30.25,W
2025500,30.25,W
2025750,30.25,W
2026000,30.25,W
2026250,30.25,W
2026500,30.25,W
2026750,30.25,W
2027000,30.25,W
2027250,30.25,W
2027500,30.25,W
2027750,30.25,W
2028000,30.23,W
2028250,30.23,W
2028500,30.23,W
2028750,30.23,W
2029000,30.27,W
2029250,30.27,W
2029500,30.27,W
2029750,30.27,W
2030000,30.27,W
2030250,30.27,W
2030500,30.27,W
2030750,30.27,W
2031000,30.25,W
2031250,30.25,W
2031500,30.25,W
2031750,30.25,W
2032000,30.27,W
2032250,30.27,W
2032500,30.27,W
2032750,30.27,W
2033000,30.27,W
2033250,30.27,W
2033500,30.27,W
2033750,30.27,W
2034000,30.27,W
2034250,30.27,W
2034500,30.27,W
2034750,30.27,W
2035000,30.27,W
2035250,30.27,W
2035500,30.27,W
2035750,30.27,W
2036000,30.27,W
2036250,30.27,W
2036500,30.27,W
2036750,30.27,W
2037000,30.29,W
2037250,30.29,W
2037500,30.29,W
2037750,30.29,W
2038000,30.31,W
2038250,30.31,W
2038500,30.31,W
2038750,30.31,W
2039000,30.29,W
2039250,30.29,W
2039500,30.29,W
2039750,30.29,W
2040000,30.31,W
2040250,30.31,W
2040500,30.31,W
2040750,30.31,W
2041000,30.29,W
2041250,30.29,W
2041500,30.29,W
2041750,30.29,W
2042000,30.31,W
2042250,30.31,W
2042500,30.31,W
2042750,30.31,W
2043000,30.31,W
2043250,30.31,W
2043500,30.31,W
2043750,30.31,W
2044000,30.31,W
2044250,30.31,W
2044500,30.31,W
2044750,30.31,W
2045000,30.33,W
2045250,30.33,W
2045500,30.33,W
2045750,30.33,W
2046000,30.33,W
2046250,30.33,W
2046500,30.33,W
2046750,30.33,W
2047000,30.31,W
2047250,30.31,W
2047500,30.31,W
2047750,30.31,W
2048000,30.35,W
2048250,30.35,W
2048500,30.35,W
2048750,30.35,W
2049000,30.35,W
2049250,30.35,W
2049500,30.35,W
2049750,30.35,W
2050000,30.37,W
2050250,30.37,W
2050500,30.37,W
2050750,30.37,W
2051000,30.37,W
2051250,30.37,W
2051500,30.37,W
2051750,30.37,W
2052000,30.37,W
2052250,30.37,W
2052500,30.37,W
2052750,30.37,W
2053000,30.39,W
2053250,30.39,W
2053500,30.39,W
2053750,30.39,W
2054000,30.41,W
2054250,30.41,W
2054500,30.41,W
2054750,30.41,W
2055000,30.39,W
2055250,30.39,W
2055500,30.39,W
2055750,30.39,W
2056000,30.41,W
2056250,30.41,W
2056500,30.41,W
2056750,30.41,W
2057000,30.41,W
2057250,30.41,W
2057500,30.41,W
2057750,30.41,W
2058000,30.43,W
2058250,30.43,W
2058500,30.43,W
2058750,30.43,W
2059000,30.43,W
2059250,30.43,W
2059500,30.43,W
2059750,30.43,W
2060000,30.43,W
2060250,30.43,W
2060500,30.43,W
2060750,30.43,W
2061000,30.41,W
2061250,30.41,W
2061500,30.41,W
2061750,30.41,W
2062000,30.39,W
2062250,30.39,W
2062500,30.39,W
2062750,30.39,W
2063000,30.41,W
2063250,30.41,W
2063500,30.41,W
2063750,30.41,W
2064000,30.41,W
2064250,30.41,W
2064500,30.41,W
2064750,30.41,W
2065000,30.43,W
2065250,30.43,W
2065500,30.43,W
2065750,30.43,W
2066000,30.41,W
2066250,30.41,W
2066500,30.41,W
2066750,30.41,W
2067000,30.43,W
2067250,30.43,W
2067500,30.43,W
2067750,30.43,W
2068000,30.43,W
2068250,30.43,W
2068500,30.43,W
2068750,30.43,W
2069000,30.43,W
2069250,30.43,W
2069500,30.43,W
2069750,30.43,W
2070000,30.41,W
2070250,30.41,W
2070500,30.41,W
2070750,30.41,W
2071000,30.39,W
2071250,30.39,W
2071500,30.39,W
2071750,30.39,W
2072000,30.43,W
2072250,30.43,W
2072500,30.43,W
2072750,30.43,W
2073000,30.43,W
2073250,30.43,W
2073500,30.43,W
2073750,30.43,W
2074000,30.43,W
2074250,30.43,W
2074500,30.43,W
2074750,30.43,W
2075000,30.41,W
2075250,30.41,W
2075500,30.41,W
2075750,30.41,W
2076000,30.41,W
2076250,30.41,W
2076500,30.41,W
2076750,30.41,W
2077000,30.43,W
2077250,30.43,W
2077500,30.43,W
2077750,30.43,W
2078000,30.41,W
2078250,30.41,W
2078500,30.41,W
2078750,30.41,W
2079000,30.37,W
2079250,30.37,W
2079500,30.37,W
2079750,30.37,W
2080000,30.33,W
2080250,30.33,W
2080500,30.33,W
2080750,30.33,W
2081000,30.27,W
2081250,30.27,W
2081500,30.27,W
2081750,30.27,W
2082000,30.21,W
2082250,30.21,W
2082500,30.21,W
2082750,30.21,W
2083000,30.27,W
2083250,30.27,W
2083500,30.27,W
2083750,30.27,W
2084000,30.35,W
2084250,30.35,W
2084500,30.35,W
2084750,30.35,W
2085000,30.35,W
2085250,30.35,W
2085500,30.35,W
2085750,30.35,W
2086000,30.37,W
2086250,30.37,W
2086500,30.37,W
2086750,30.37,W
2087000,30.35,W
2087250,30.35,W
2087500,30.35,W
2087750,30.35,W
2088000,30.35,W
2088250,30.35,W
2088500,30.35,W
2088750,30.35,W
2089000,30.35,W
2089250,30.35,W
2089500,30.35,W
2089750,30.35,W
2090000,30.35,W
2090250,30.35,W
2090500,30.35,W
2090750,30.35,W
2091000,30.35,W
2091250,30.35,W
2091500,30.35,W
2091750,30.35,W
2092000,30.35,W
2092250,30.35,W
2092500,30.35,W
2092750,30.35,W
2093000,30.35,W
2093250,30.35,W
2093500,30.35,W
2093750,30.35,W
2094000,30.33,W
2094250,30.33,W
2094500,30.33,W
2094750,30.33,W
2095000,30.35,W
2095250,30.35,W
2095500,30.35,W
2095750,30.35,W
2096000,30.31,W
2096250,30.31,W
2096500,30.31,W
2096750,30.31,W
2097000,30.33,W
2097250,30.33,W
2097500,30.33,W
2097750,30.33,W
2098000,30.35,W
2098250,30.35,W
2098500,30.35,W
2098750,30.35,W
2099000,30.31,W
2099250,30.31,W
2099500,30.31,W
2099750,30.31,W
2100000,30.27,W
2100250,30.27,W
2100500,30.27,W
2100750,30.27,W
2101000,30.31,W
2101250,30.31,W
2101500,30.31,W
2101750,30.31,W
2102000,30.25,W
2102250,30.25,W
2102500,30.25,W
2102750,30.25,W
2103000,30.25,W
2103250,30.25,W
2103500,30.25,W
2103750,30.25,W
2104000,30.27,W
2104250,30.27,W
2104500,30.27,W
2104750,30.27,W
2105000,30.31,W
2105250,30.31,W
2105500,30.31,W
2105750,30.31,W
2106000,30.29,W
2106250,30.29,W
2106500,30.29,W
2106750,30.29,W
2107000,30.17,W
2107250,30.17,W
2107500,30.17,W
2107750,30.17,W
2108000,30.23,W
2108250,30.23,W
2108500,30.23,W
2108750,30.23,W
2109000,30.29,W
2109250,30.29,W
2109500,30.29,W
2109750,30.29,W
2110000,30.21,W
2110250,30.21,W
2110500,30.21,W
2110750,30.21,W
2111000,30.21,W
2111250,30.21,W
2111500,30.21,W
2111750,30.21,W
2112000,30.23,W
2112250,30.23,W
2112500,30.23,W
2112750,30.23,W
2113000,30.23,W
2113250,30.23,W
2113500,30.23,W
2113750,30.23,W
2114000,30.25,W
2114250,30.25,W
2114500,30.25,W
2114750,30.25,W
2115000,30.25,W
2115250,30.25,W
2115500,30.25,W
2115750,30.25,W
2116000,30.29,W
2116250,30.29,W
2116500,30.29,W
2116750,30.29,W
2117000,30.27,W
2117250,30.27,W
2117500,30.27,W
2117750,30.27,W
2118000,30.25,W
2118250,30.25,W
2118500,30.25,W
2118750,30.25,W
2119000,30.19,W
2119250,30.19,W
2119500,30.19,W
2119750,30.19,W
2120000,30.17,W
2120250,30.17,W
2120500,30.17,W
2120750,30.17,W
2121000,30.19,W
2121250,30.19,W
2121500,30.19,W
2121750,30.19,W
2122000,30.19,W
2122250,30.19,W
2122500,30.19,W
2122750,30.19,W
2123000,30.17,W
2123250,30.17,W
2123500,30.17,W
2123750,30.17,W
2124000,30.11,W
2124250,30.11,W
2124500,30.11,W
2124750,30.11,W
2125000,30.13,W
2125250,30.13,W
2125500,30.13,W
2125750,30.13,W
2126000,30.13,W
2126250,30.13,W
2126500,30.13,W
2126750,30.13,W
2127000,30.09,W
2127250,30.09,W
2127500,30.09,W
2127750,30.09,W
2128000,30.13,W
2128250,30.13,W
2128500,30.13,W
2128750,30.13,W
2129000,30.11,W
2129250,30.11,W
2129500,30.11,W
2129750,30.11,W
2130000,30.15,W
2130250,30.15,W
2130500,30.15,W
2130750,30.15,W
2131000,30.19,W
2131250,30.19,W
2131500,30.19,W
2131750,30.19,W
2132000,30.19,W
2132250,30.19,W
2132500,30.19,W
2132750,30.19,W
2133000,30.15,W
2133250,30.15,W
2133500,30.15,W
2133750,30.15,W
2134000,30.15,W
2134250,30.15,W
2134500,30.15,W
2134750,30.15,W
2135000,30.15,W
2135250,30.15,W
2135500,30.15,W
2135750,30.15,W
2136000,30.13,W
2136250,30.13,W
2136500,30.13,W
2136750,30.13,W
2137000,30.15,W
2137250,30.15,W
2137500,30.15,W
2137750,30.15,W
2138000,30.15,W
2138250,30.15,W
2138500,30.15,W
2138750,30.15,W
2139000,30.13,W
2139250,30.13,W
2139500,30.13,W
2139750,30.13,W
2140000,30.17,W
2140250,30.17,W
2140500,30.17,W
2140750,30.17,W
2141000,30.19,W
2141250,30.19,W
2141500,30.19,W
2141750,30.19,W
2142000,30.21,W
2142250,30.21,W
2142500,30.21,W
2142750,30.21,W
2143000,30.23,W
2143250,30.23,W
2143500,30.23,W
2143750,30.23,W
2144000,30.25,W
2144250,30.25,W
2144500,30.25,W
2144750,30.25,W
2145000,30.25,W
2145250,30.25,W
2145500,30.25,W
2145750,30.25,W
2146000,30.29,W
2146250,30.29,W
2146500,30.29,W
2146750,30.29,W
2147000,30.25,W
2147250,30.25,W
2147500,30.25,W
2147750,30.25,W
2148000,30.23,W
2148250,30.23,W
2148500,30.23,W
2148750,30.23,W
2149000,30.23,W
2149250,30.23,W
2149500,30.23,W
2149750,30.23,W
2150000,30.19,W
2150250,30.19,W
2150500,30.19,W
2150750,30.19,W
2151000,30.19,W
2151250,30.19,W
2151500,30.19,W
2151750,30.19,W
2152000,30.19,W
2152250,30.19,W
2152500,30.19,W
2152750,30.19,W
2153000,30.21,W
2153250,30.21,W
2153500,30.21,W
2153750,30.21,W
2154000,30.25,W
2154250,30.25,W
2154500,30.25,W
2154750,30.25,W
2155000,30.23,W
2155250,30.23,W
2155500,30.23,W
2155750,30.23,W
2156000,30.17,W
2156250,30.17,W
2156500,30.17,W
2156750,30.17,W
2157000,30.23,W
2157250,30.23,W
2157500,30.23,W
2157750,30.23,W
2158000,30.21,W
2158250,30.21,W
2158500,30.21,W
2158750,30.21,W
2159000,30.21,W
2159250,30.21,W
2159500,30.21,W
2159750,30.21,W
2160000,30.23,W
2160250,30.23,W
2160500,30.23,W
2160750,30.23,W
2161000,30.21,W
2161250,30.21,W
2161500,30.21,W
2161750,30.21,W
2162000,30.25,W
2162250,30.25,W
2162500,30.25,W
2162750,30.25,W
2163000,30.27,W
2163250,30.27,W
2163500,30.27,W
2163750,30.27,W
2164000,30.25,W
2164250,30.25,W
2164500,30.25,W
2164750,30.25,W
2165000,30.23,W
2165250,30.23,W
2165500,30.23,W
2165750,30.23,W
2166000,30.25,W
2166250,30.25,W
2166500,30.25,W
2166750,30.25,W
2167000,30.29,W
2167250,30.29,W
2167500,30.29,W
2167750,30.29,W
2168000,30.27,W
2168250,30.27,W
2168500,30.27,W
2168750,30.27,W
2169000,30.25,W
2169250,30.25,W
2169500,30.25,W
2169750,30.25,W
2170000,30.13,W
2170250,30.13,W
2170500,30.13,W
2170750,30.13,W
2171000,30.15,W
2171250,30.15,W
2171500,30.15,W
2171750,30.15,W
2172000,30.23,W
2172250,30.23,W
2172500,30.23,W
2172750,30.23,W
2173000,30.23,W
2173250,30.23,W
2173500,30.23,W
2173750,30.23,W
2174000,30.23,W
2174250,30.23,W
2174500,30.23,W
2174750,30.23,W
2175000,30.19,W
2175250,30.19,W
2175500,30.19,W
2175750,30.19,W
2176000,30.23,W
2176250,30.23,W
2176500,30.23,W
2176750,30.23,W
2177000,30.21,W
2177250,30.21,W
2177500,30.21,W
2177750,30.21,W
2178000,30.19,W
2178250,30.19,W
2178500,30.19,W
2178750,30.19,W
2179000,30.21,W
2179250,30.21,W
2179500,30.21,W
2179750,30.21,W
2180000,30.21,W
2180250,30.21,W
2180500,30.21,W
2180750,30.21,W
2181000,30.17,W
2181250,30.17,W
2181500,30.17,W
2181750,30.17,W
2182000,30.13,W
2182250,30.13,W
2182500,30.13,W
2182750,30.13,W
2183000,30.13,W
2183250,30.13,W
2183500,30.13,W
2183750,30.13,W
2184000,30.15,W
2184250,30.15,W
2184500,30.15,W
2184750,30.15,W
2185000,30.17,W
2185250,30.17,W
2185500,30.17,W
2185750,30.17,W
2186000,30.15,W
2186250,30.15,W
2186500,30.15,W
2186750,30.15,W
2187000,30.17,W
2187250,30.17,W
2187500,30.17,W
2187750,30.17,W
2188000,30.13,W
2188250,30.13,W
2188500,30.13,W
2188750,30.13,W
2189000,30.15,W
2189250,30.15,W
2189500,30.15,W
2189750,30.15,W
2190000,30.15,W
2190250,30.15,W
2190500,30.15,W
2190750,30.15,W
2191000,30.15,W
2191250,30.15,W
2191500,30.15,W
2191750,30.15,W
2192000,30.15,W
2192250,30.15,W
2192500,30.15,W
2192750,30.15,W
2193000,30.15,W
2193250,30.15,W
2193500,30.15,W
2193750,30.15,W
2194000,30.13,W
2194250,30.13,W
2194500,30.13,W
2194750,30.13,W
2195000,30.13,W
2195250,30.13,W
2195500,30.13,W
2195750,30.13,W
2196000,30.13,W
2196250,30.13,W
2196500,30.13,W
2196750,30.13,W
2197000,30.13,W
2197250,30.13,W
2197500,30.13,W
2197750,30.13,W
2198000,30.15,W
2198250,30.15,W
2198500,30.15,W
2198750,30.15,W
2199000,30.11,W
2199250,30.11,W
2199500,30.11,W
2199750,30.11,W
2200000,30.13,W
2200250,30.13,W
2200500,30.13,W
2200750,30.13,W
2201000,30.11,W
2201250,30.11,W
2201500,30.11,W
2201750,30.11,W
2202000,30.11,W
2202250,30.11,W
2202500,30.11,W
2202750,30.11,W
2203000,30.11,W
2203250,30.11,W
2203500,30.11,W
2203750,30.11,W
2204000,30.11,W
2204250,30.11,W
2204500,30.11,W
2204750,30.11,W
2205000,30.11,W
2205250,30.11,W
2205500,30.11,W
2205750,30.11,W
2206000,30.09,W
2206250,30.09,W
2206500,30.09,W
2206750,30.09,W
2207000,30.11,W
2207250,30.11,W
2207500,30.11,W
2207750,30.11,W
2208000,30.07,W
2208250,30.07,W
2208500,30.07,W
2208750,30.07,W
2209000,30.09,W
2209250,30.09,W
2209500,30.09,W
2209750,30.09,W
2210000,30.11,W
2210250,30.11,W
2210500,30.11,W
2210750,30.11,W
2211000,30.09,W
2211250,30.09,W
2211500,30.09,W
2211750,30.09,W
2212000,30.09,W
2212250,30.09,W
2212500,30.09,W
2212750,30.09,W
2213000,30.07,W
2213250,30.07,W
2213500,30.07,W
2213750,30.07,W
2214000,30.07,W
2214250,30.07,W
2214500,30.07,W
2214750,30.07,W
2215000,30.07,W
2215250,30.07,W
2215500,30.07,W
2215750,30.07,W
2216000,30.07,W
2216250,30.07,W
2216500,30.07,W
2216750,30.07,W
2217000,30.05,W
2217250,30.05,W
2217500,30.05,W
2217750,30.05,W
2218000,30.07,W
2218250,30.07,W
2218500,30.07,W
2218750,30.07,W
2219000,30.07,W
2219250,30.07,W
2219500,30.07,W
2219750,30.07,W
2220000,30.05,W
2220250,30.05,W
2220500,30.05,W
2220750,30.05,W
2221000,30.07,W
2221250,30.07,W
2221500,30.07,W
2221750,30.07,W
2222000,30.03,W
2222250,30.03,W
2222500,30.03,W
2222750,30.03,W
2223000,30.07,W
2223250,30.07,W
2223500,30.07,W
2223750,30.07,W
2224000,30.05,W
2224250,30.05,W
2224500,30.05,W
2224750,30.05,W
2225000,30.07,W
2225250,30.07,W
2225500,30.07,W
2225750,30.07,W
2226000,30.07,W
2226250,30.07,W
2226500,30.07,W
2226750,30.07,W
2227000,30.07,W
2227250,30.07,W
2227500,30.07,W
2227750,30.07,W
2228000,30.03,W
2228250,30.03,W
2228500,30.03,W
2228750,30.03,W
2229000,30.01,W
2229250,30.01,W
2229500,30.01,W
2229750,30.01,W
2230000,30.05,W
2230250,30.05,W
2230500,30.05,W
2230750,30.05,W
2231000,30.03,W
2231250,30.03,W
2231500,30.03,W
2231750,30.03,W
2232000,30.03,W
2232250,30.03,W
2232500,30.03,W
2232750,30.03,W
2233000,29.97,W
2233250,29.97,W
2233500,29.97,W
2233750,29.97,W
2234000,29.99,W
2234250,29.99,W
2234500,29.99,W
2234750,29.99,W
2235000,29.95,W
2235250,29.95,W
2235500,29.95,W
2235750,29.95,W
2236000,29.95,W
2236250,29.95,W
2236500,29.95,W
2236750,29.95,W
2237000,29.95,W
2237250,29.95,W
2237500,29.95,W
2237750,29.95,W
2238000,29.95,W
2238250,29.95,W
2238500,29.95,W
2238750,29.95,W
2239000,29.99,W
2239250,29.99,W
2239500,29.99,W
2239750,29.99,W
2240000,29.99,W
2240250,29.99,W
2240500,29.99,W
2240750,29.99,W
2241000,29.99,W
2241250,29.99,W
2241500,29.99,W
2241750,29.99,W
2242000,30.01,W
2242250,30.01,W
2242500,30.01,W
2242750,30.01,W
2243000,29.99,W
2243250,29.99,W
2243500,29.99,W
2243750,29.99,W
2244000,30.01,W
2244250,30.01,W
2244500,30.01,W
2244750,30.01,W
2245000,30.01,W
2245250,30.01,W
2245500,30.01,W
2245750,30.01,W
2246000,29.99,W
2246250,29.99,W
2246500,29.99,W
2246750,29.99,W
2247000,29.99,W
2247250,29.99,W
2247500,29.99,W
2247750,29.99,W
2248000,29.99,W
2248250,29.99,W
2248500,29.99,W
2248750,29.99,W
2249000,29.99,W
2249250,29.99,W
2249500,29.99,W
2249750,29.99,W
2250000,29.99,W
2250250,29.99,W
2250500,29.99,W
2250750,29.99,W
2251000,29.99,W
2251250,29.99,W
2251500,29.99,W
2251750,29.99,W
2252000,29.99,W
2252250,29.99,W
2252500,29.99,W
2252750,29.99,W
2253000,29.99,W
2253250,29.99,W
2253500,29.99,W
2253750,29.99,W
2254000,29.97,W
2254250,29.97,W
2254500,29.97,W
2254750,29.97,W
2255000,29.99,W
2255250,29.99,W
2255500,29.99,W
2255750,29.99,W
2256000,29.99,W
2256250,29.99,W
2256500,29.99,W
2256750,29.99,W
2257000,29.99,W
2257250,29.99,W
2257500,29.99,W
2257750,29.99,W
2258000,29.97,W
2258250,29.97,W
2258500,29.97,W
2258750,29.97,W
2259000,29.99,W
2259250,29.99,W
2259500,29.99,W
2259750,29.99,W
2260000,30.03,W
2260250,30.03,W
2260500,30.03,W
2260750,30.03,W
2261000,30.01,W
2261250,30.01,W
2261500,30.01,W
2261750,30.01,W
2262000,30.03,W
2262250,30.03,W
2262500,30.03,W
2262750,30.03,W
2263000,30.03,W
2263250,30.03,W
2263500,30.03,W
2263750,30.03,W
2264000,30.05,W
2264250,30.05,W
2264500,30.05,W
2264750,30.05,W
2265000,30.01,W
2265250,30.01,W
2265500,30.01,W
2265750,30.01,W
2266000,30.05,W
2266250,30.05,W
2266500,30.05,W
2266750,30.05,W
2267000,30.05,W
2267250,30.05,W
2267500,30.05,W
2267750,30.05,W
2268000,30.05,W
2268250,30.05,W
2268500,30.05,W
2268750,30.05,W
2269000,30.03,W
2269250,30.03,W
2269500,30.03,W
2269750,30.03,W
2270000,30.03,W
2270250,30.03,W
2270500,30.03,W
2270750,30.03,W
2271000,30.03,W
2271250,30.03,W
