timestamp,value,pid
2606273,5444,W
2607258,4853,W
2608245,2627,W
2609252,4483,W
2610231,4978,W
2611234,488,W
2612218,1139,W
2613265,4067,W
2614228,5722,W
2615224,5928,W
2616209,7968,W
2617228,1787,W
2618212,3008,W
2619201,2262,W
2620220,12710,W
2621201,3065,W
2622205,2473,W
2623206,7087,W
2624190,5730,W
2625203,956,W
2626194,561,W
2627175,3600,W
2628180,5685,W
2629149,699,W
2630171,4930,W
2631172,4840,W
2632139,1359,W
2633143,2267,W
2634145,4509,W
2635144,289,W
2636138,8411,W
2637133,4277,W
2638134,3708,W
2639120,3517,W
2640122,2086,W
2641112,3266,W
2642125,3361,W
2643127,8907,W
2644094,3404,W
2645104,3254,W
2646117,2801,W
2647084,3771,W
2648103,3558,W
2649077,2053,W
2650091,3317,W
2651090,8162,W
2652085,3465,W
2653080,5423,W
2654087,5515,W
2655067,5920,W
2656055,4047,W
2657070,11483,W
2658037,7747,W
2659057,1255,W
2660060,5078,W
2661028,3524,W
2662039,7971,W
2663052,4368,W
2664035,13605,W
2665033,5917,W
2666021,9147,W
2667006,2628,W
2668008,3815,W
2669007,3015,W
2669997,2221,W
2671004,2912,W
2672013,1349,W
2672999,9650,W
2674002,586,W
2674969,1942,W
2675992,10233,W
2676975,7324,W
2677967,9724,W
2678961,3453,W
2679966,4435,W
2680971,3385,W
2681966,1096,W
2682967,3149,W
2683953,6495,W
2684955,3521,W
2685957,5815,W
2686924,3650,W
2687946,6553,W
2688912,7655,W
2689927,4985,W
2690921,2341,W
2691917,501,W
2692910,4541,W
2693927,4708,W
2694906,2208,W
2695909,3313,W
2696951,1741,W
2697878,5949,W
2698890,4885,W
2699884,3102,W
2700870,7199,W
2701870,4734,W
2702889,7899,W
2703870,10145,W
2704877,3700,W
2705869,4954,W
2706862,3621,W
2707852,1579,W
2708851,14194,W
2709855,8764,W
2710837,13420,W
2711838,6414,W
2712829,6996,W
2713827,4704,W
2714827,11326,W
2715832,5066,W
2716824,22216,W
2717815,3116,W
2718813,3159,W
2719807,9763,W
2720792,2713,W
2721791,5138,W
2722795,6808,W
2723782,2753,W
2724795,2638,W
2725797,4645,W
2726769,11597,W
2727769,218,W
2728775,2774,W
2729760,787,W
2730783,4256,W
2731759,2798,W
2732765,1081,W
2733746,1519,W
2734734,5937,W
2735734,5019,W
2736755,5387,W
2737741,4410,W
2738722,2354,W
2739741,7308,W
2740726,4526,W
2741729,6385,W
2742722,6331,W
2743717,5636,W
2744702,8671,W
2745708,4855,W
2746696,3183,W
2747690,3547,W
2748674,1475,W
2749692,4297,W
2750696,3544,W
2751680,7766,W
2752684,5803,W
2753669,4647,W
2754652,4395,W
2755670,697,W
2756673,1638,W
2757641,2820,W
2758642,2480,W
2759650,4442,W
2760630,5244,W
2761645,6024,W
2762639,3236,W
2763621,2878,W
2764623,4869,W
2765638,1535,W
2766625,4138,W
2767626,20169,W
2768613,9194,W
2769596,13230,W
2770604,2585,W
2771584,1254,W
2772587,2414,W
2773589,2778,W
2774597,21377,W
2775574,9388,W
2776579,3073,W
2777583,19286,W
2778564,27371,W
2779567,3174,W
2780552,1549,W
2781572,3366,W
2782555,3327,W
2783539,8580,W
2784549,3694,W
2785564,7008,W
2786534,10347,W
2787534,3897,W
2788533,15074,W
2789539,5224,W
2790572,565,W
2791524,11670,W
2792507,6695,W
2793534,32365,W
2794493,5331,W
2795495,6737,W
2796514,1199,W
2797483,8246,W
2798483,1465,W
2799486,15703,W
2800488,5833,W
2801473,6835,W
2802495,3015,W
2803476,38459,W
2804480,12205,W
2805466,11593,W
2806449,15839,W
2807468,1007,W
2808442,5193,W
2809438,10719,W
2810441,3480,W
2811425,6367,W
2812445,11164,W
2813430,15005,W
2814431,11938,W
2815419,3733,W
2816436,26556,W
2817405,5748,W
2818406,2272,W
2819403,25066,W
2820415,19601,W
2821395,4697,W
2822397,4482,W
2823405,8846,W
2824400,5592,W
2825385,2722,W
2826377,14481,W
2827390,2023,W
2828356,5682,W
2829373,1885,W
2830376,44964,W
2831355,2714,W
2832347,20200,W
2833358,6983,W
2834352,937,W
2835354,4823,W
2836358,3237,W
2837355,13645,W
2838334,23873,W
2839327,6780,W
2840328,1055,W
2841314,17837,W
2842320,15565,W
2843317,3920,W
2844320,25967,W
2845321,1003,W
2846306,11620,W
2847295,5609,W
2848294,759,W
2849281,1946,W
2850300,2478,W
2851282,14619,W
2852268,3296,W
2853270,6087,W
2854273,15674,W
2855273,3617,W
2856409,815,W
2857249,4660,W
2858263,540,W
2859301,33686,W
2860240,10823,W
2861293,13172,W
2862257,3263,W
2863232,3630,W
2864244,7473,W
2865246,2440,W
2866228,7068,W
2867213,2277,W
2868198,4417,W
2869200,5297,W
2870201,24816,W
2871186,1486,W
2872194,2535,W
2873207,1691,W
2874206,19718,W
2875195,5202,W
2876195,1337,W
2877181,3221,W
2878167,2156,W
2879168,5515,W
2880175,3914,W
2881163,1224,W
2882174,1884,W
2883167,10729,W
2884163,81,W
2885148,709,W
2886130,7742,W
2887150,4126,W
2888128,1891,W
2889138,932,W
2890123,3817,W
2891106,9111,W
2892125,7000,W
2893112,9522,W
2894114,7483,W
2895098,2490,W
2896116,2702,W
2897085,3426,W
2898105,5655,W
2899106,8428,W
2900073,5791,W
2901084,1297,W
2902100,3298,W
2903078,2660,W
2904081,14823,W
2905074,2659,W
2906113,1275,W
2907070,4749,W
2908039,4310,W
2909064,1334,W
2910048,2708,W
2911027,3881,W
2912029,1000,W
2913035,2451,W
2914039,5449,W
2915036,4335,W
2916038,4760,W
2917012,2453,W
2918024,2971,W
2919012,996,W
2919995,2685,W
2921013,1116,W
2922000,3250,W
2922987,3861,W
2923992,8490,W
2924990,3770,W
2925975,6024,W
2926992,10410,W
2927976,1437,W
2928978,936,W
2929964,3173,W
2930958,2607,W
2931950,4332,W
2932968,4415,W
2933954,1899,W
2934942,6054,W
2935965,2724,W
2936928,4333,W
2937944,978,W
2938947,6204,W
2939925,8211,W
2940916,8733,W
2941936,4863,W
2942928,7187,W
2943924,4233,W
2944908,6284,W
2945915,5659,W
2946894,1390,W
2947896,1088,W
2948899,3459,W
2949903,1728,W
2950878,3559,W
2951872,7373,W
2952914,2584,W
2953860,2503,W
2954877,3899,W
2955877,6257,W
2956848,9323,W
2957849,4847,W
2958870,15949,W
2959835,1449,W
2960854,3228,W
2961840,2007,W
2962841,2121,W
2963844,2476,W
2964829,1705,W
2965833,1685,W
2966815,6056,W
2967820,10854,W
2968810,4263,W
2969805,3665,W
2970808,1215,W
2971792,6372,W
2972811,5822,W
2973779,6470,W
2974796,5123,W
2975784,7612,W
2976789,2453,W
2977790,2584,W
2978776,10137,W
2979758,4441,W
2980762,1068,W
2981769,7912,W
2982753,12259,W
2983764,3116,W
2984765,5287,W
2985750,2682,W
2986738,10787,W
2987737,7513,W
2988721,16170,W
2989741,2103,W
2990722,34268,W
2991710,22374,W
2992714,15971,W
2993698,5136,W
2994717,14300,W
2995704,14187,W
2996697,27913,W
2997695,1904,W
2998694,845,W
2999712,15284,W
3000694,18712,W
3001681,1444,W
3002682,1291,W
3003684,2183,W
3004670,2249,W
3005653,1174,W
3006676,48409,W
3007658,3568,W
3008647,3061,W
3009661,6314,W
3010644,691,W
3011657,5455,W
3012633,534,W
3013636,2960,W
3014623,4163,W
3015640,10312,W
3016608,1771,W
3017612,4744,W
3018631,10108,W
3019614,19675,W
3020597,9864,W
3021602,3067,W
3022604,2817,W
3023604,4224,W
3024595,16606,W
3025580,2592,W
3026574,8562,W
3027587,7730,W
3028568,29271,W
3029580,5854,W
3030566,50856,W
3031558,17688,W
3032572,5352,W
3033539,6999,W
3034559,11472,W
3035572,5080,W
3036545,4227,W
3037530,1837,W
3038549,7897,W
3039517,3312,W
3040527,792,W
3041522,862,W
3042504,5851,W
3043507,5032,W
3044526,3398,W
3045510,12678,W
3046507,2835,W
3047482,14742,W
3048483,5423,W
3049491,13073,W
3050490,3807,W
3051491,2115,W
3052494,43178,W
3053478,12639,W
3054478,3390,W
3055464,4150,W
3056448,14804,W
3057469,2700,W
3058469,1750,W
3059453,5006,W
3060438,1500,W
3061458,1090,W
3062436,7816,W
3063446,1832,W
3064436,20596,W
3065415,1851,W
3066433,8158,W
3067422,14936,W
3068408,13101,W
3069408,1644,W
3070390,5165,W
3071452,5519,W
3072397,1738,W
3073396,14404,W
3074401,15341,W
3075382,3853,W
3076385,25298,W
3077372,34772,W
3078373,23907,W
3079374,4226,W
3080360,1548,W
3081363,21911,W
3082347,12819,W
3083346,2471,W
3084352,13530,W
3085338,4020,W
3086356,454,W
3087340,18366,W
3088343,21094,W
3089326,8777,W
3090333,495,W
3091332,3829,W
3092316,4058,W
3093317,5545,W
3094318,4804,W
3095306,8855,W
3096289,17852,W
3097308,2534,W
3098310,1033,W
3099294,2987,W
3100281,11798,W
3101286,7618,W
3102284,422,W
3103274,3609,W
3104272,3240,W
3105257,11129,W
3106274,3091,W
3107268,2555,W
3108253,1584,W
3109248,15076,W
3110231,9027,W
3111253,9394,W
3112285,15620,W
3113244,686,W
3114222,6013,W
3115246,6699,W
3116234,3159,W
3117223,17458,W
3118263,7191,W
3119198,17460,W
3120218,6844,W
3121205,7554,W
3122204,7192,W
3123189,3394,W
3124192,7910,W
3125188,1444,W
3126196,1394,W
3127162,9907,W
3128182,15557,W
3129183,23113,W
3130167,5184,W
3131170,16879,W
3132173,13460,W
3133141,4231,W
3134159,13182,W
3135145,10118,W
3136151,9689,W
3137132,4228,W
3138150,4687,W
3139125,7059,W
3140120,11216,W
3141123,2278,W
3142126,9997,W
3143112,3397,W
3144107,7009,W
3145118,9257,W
3146115,13403,W
3147103,416,W
3148116,3931,W
3149088,24091,W
3150072,4439,W
3151085,787,W
3152078,6360,W
3153060,6857,W
3154063,8679,W
3155082,7136,W
3156068,4437,W
3157086,2615,W
3158053,6924,W
3159054,5331,W
3160057,10252,W
3161043,7028,W
3162051,6297,W
3163031,2121,W
3164049,3851,W
3165062,5560,W
3166047,3522,W
3167003,2986,W
3168006,2554,W
3169026,9158,W
3169992,3274,W
3171017,2772,W
3172012,4444,W
3172991,3554,W
3173989,1242,W
3174996,2883,W
3175975,3603,W
3176973,7347,W
3177997,3081,W
3178968,3138,W
3179961,576,W
3180987,5601,W
3181966,4568,W
3182951,6713,W
3183965,3619,W
3184955,2057,W
3185947,4973,W
3186944,4235,W
3187925,3037,W
3188931,3499,W
3189919,10670,W
3190914,9374,W
3191933,11132,W
3192927,3935,W
3193928,3790,W
3194927,1656,W
3195906,803,W
3196911,2209,W
3197914,2521,W
3198878,2096,W
3199900,863,W
3200900,17894,W
3201885,15839,W
3202887,11846,W
3203873,4208,W
3204858,29726,W
3205875,39415,W
3206846,11576,W
3207862,5555,W
3208865,45306,W
3209834,5055,W
3210850,23973,W
3211866,4472,W
3212839,5370,W
3213843,22302,W
3214842,14628,W
3215830,479,W
3216837,2714,W
3217832,5209,W
3218809,10114,W
3219803,9211,W
3220806,2262,W
3221806,2233,W
3222807,2336,W
3223794,1593,W
3224780,18940,W
3225796,16949,W
3226764,16501,W
3227784,3841,W
3228771,14236,W
3229756,3080,W
3230754,6615,W
3231781,14435,W
3232752,9616,W
3233752,5114,W
3234742,8557,W
3235731,7252,W
3236753,13458,W
3237757,26888,W
3238736,943,W
3239740,22976,W
3240741,2708,W
3241725,6910,W
3242735,14883,W
3243715,12956,W
3244694,78502,W
3245699,2935,W
3246724,1832,W
3247687,13642,W
3248697,38338,W
3249677,24342,W
3250677,18840,W
3251678,13362,W
3252667,2752,W
3253663,9835,W
3254667,20742,W
3255652,1199,W
3256656,4046,W
3257678,28466,W
3258672,11324,W
3259640,16125,W
3260648,1334,W
3261653,878,W
3262631,31979,W
3263635,2257,W
3264636,12015,W
3265637,8437,W
3266604,6356,W
3267607,14268,W
3268630,1273,W
3269593,20435,W
3270597,8792,W
3271603,23754,W
3272582,3955,W
3273595,24129,W
3274603,41964,W
3275574,9791,W
3276592,1580,W
3277577,796,W
3278580,2048,W
3279581,4496,W
3280562,21017,W
3281549,4072,W
3282570,2275,W
3283556,33066,W
3284544,36931,W
3285560,17060,W
3286525,1882,W
3287542,11408,W
3288529,5180,W
3289529,13685,W
3290514,17723,W
3291519,23211,W
3292504,5530,W
3293530,25679,W
3294507,1024,W
3295509,15475,W
3296494,7002,W
3297497,709,W
3298479,580,W
3299501,5427,W
3300488,3969,W
3301492,567,W
3302470,4315,W
3303497,24600,W
3304475,16258,W
3305473,12698,W
3306446,747,W
3307463,6028,W
3308451,22229,W
3309438,9107,W
3310439,5813,W
3311439,2807,W
3312438,33088,W
3313425,5171,W
3314428,50722,W
3315429,2917,W
3316430,6502,W
3317432,4063,W
3318404,15793,W
3319424,7171,W
3320421,4665,W
3321392,5238,W
3322393,6402,W
3323396,17194,W
3324377,15401,W
3325384,10848,W
3326369,20669,W
3327368,4781,W
3328374,16215,W
3329355,20108,W
3330414,8150,W
3331357,12339,W
3332358,4733,W
3333346,17308,W
3334348,10973,W
3335348,3855,W
3336355,21506,W
3337353,16102,W
3338321,3411,W
3339339,5152,W
3340327,5117,W
3341322,19530,W
3342311,10894,W
3343317,245,W
3344304,7884,W
3345309,2515,W
3346291,7254,W
3347308,10323,W
3348307,4120,W
3349274,20012,W
3350277,10974,W
3351299,6839,W
3352284,571,W
3353287,1416,W
3354286,12176,W
3355252,9038,W
3356272,3298,W
3357259,5379,W
3358239,2549,W
3359260,1821,W
3360266,7042,W
3361233,2786,W
3362234,2930,W
3363238,12331,W
3364218,20612,W
3365226,47333,W
3366210,29800,W
3367227,6667,W
3368227,6724,W
3369195,2985,W
3370214,820,W
3371222,4099,W
3372190,3120,W
3373186,30079,W
3374188,13695,W
3375190,10073,W
3376192,6488,W
3377275,10662,W
3378168,15656,W
3379165,2423,W
3380174,16304,W
3381167,9000,W
3382154,5895,W
3383170,15326,W
3384162,21503,W
3385146,725,W
3386126,19197,W
3387128,8152,W
3388147,3210,W
3389118,4888,W
3390119,10478,W
3391135,7678,W
3392120,11738,W
3393126,22918,W
3394108,806,W
3395108,8670,W
3396094,1416,W
3397113,28018,W
3398106,5404,W
3399103,13960,W
3400104,24716,W
3401070,22649,W
3402073,2285,W
3403075,14483,W
3404078,8768,W
3405063,6856,W
3406070,4864,W
3407065,10316,W
3408068,10822,W
3409057,5115,W
3410054,3283,W
3411059,14174,W
3412041,9927,W
3413028,4099,W
3414029,10407,W
3415029,12285,W
3416032,5306,W
3417036,1996,W
3418002,20451,W
3419006,5428,W
3420038,6501,W
3421011,15003,W
3422010,3204,W
3423011,1642,W
3424030,8718,W
3424999,6788,W
3425983,2445,W
3426983,10590,W
3427988,2331,W
3428971,7477,W
3429975,5454,W
3430996,2243,W
3431943,7496,W
3432945,11890,W
3433949,2910,W
3434958,12683,W
3435951,4912,W
3436938,2828,W
3437939,4282,W
3438935,14623,W
3439957,3456,W
3440909,1578,W
3441932,5619,W
3442937,4172,W
3443919,3066,W
3444918,13402,W
3445906,5971,W
3446904,9904,W
3447908,700,W
3448891,4303,W
3449896,3923,W
3450896,10604,W
3451864,6654,W
3452869,1736,W
3453871,8076,W
3454869,1375,W
4055863,957,T
4056888,2497,T
4057885,2372,T
4058878,2793,T
4059873,526,T
4060907,1648,T
4061860,2125,T
4062863,2764,T
4063846,3049,T
4064840,491,T
4065851,4185,T
4066820,485,T
4067838,572,T
4068905,608,T
4069810,296,T
4070835,2141,T
4071809,2271,T
4072795,1864,T
4073819,2211,T
4074823,1752,T
4075800,1037,T
4076915,791,T
4077848,4372,T
4078790,1421,T
4079778,1943,T
4080794,1935,T
4081781,1064,T
4082783,2846,T
4083757,648,T
4084773,4196,T
4085765,417,T
4086757,309,T
4087743,1276,T
4088763,1203,T
4089752,2880,T
4090731,1250,T
4091736,3377,T
4092719,1826,T
4093760,1253,T
4094722,1181,T
4095724,2561,T
4096709,448,T
4097712,1842,T
4098713,1932,T
4099717,2860,T
4100702,2525,T
4101707,1487,T
4102686,3642,T
4103681,1274,T
4104690,799,T
4105674,3019,T
4106677,3190,T
4107667,2546,T
4108686,618,T
4109650,1924,T
4110652,427,T
4111657,1867,T
4112641,1786,T
4113642,2567,T
4114662,1717,T
4115656,2613,T
4116633,4945,T
4117701,1335,T
4118641,1765,T
4119620,607,T
4120628,682,T
4121608,246,T
4122611,1654,T
4123610,1793,T
4124613,1737,T
4125621,2212,T
4126600,2219,T
4127585,1900,T
4128608,2879,T
4129588,1586,T
4130591,3496,T
4131592,1293,T
4132568,1631,T
4133575,298,T
4134564,2508,T
4135550,2962,T
4136576,2519,T
4137566,2655,T
4138556,801,T
4139559,801,T
4140560,781,T
4141527,1496,T
4142538,972,T
4143547,7173,T
4144516,980,T
4145520,121,T
4146505,2718,T
4147507,5409,T
4148526,2797,T
4149515,503,T
4150496,1951,T
4151494,1050,T
4152482,1370,T
4153501,2540,T
4154504,3680,T
4155487,892,T
4156496,700,T
4157478,1019,T
4158460,522,T
4159468,567,T
4160480,707,T
4161457,945,T
4162485,814,T
4163439,897,T
4164476,1203,T
4165461,39957,T
4166442,1266,T
4167447,652,T
4168446,2294,T
4169427,478,T
4170435,1438,T
4171444,3327,T
4172416,779,T
4173424,340,T
4174408,2120,T
4175397,1204,T
4176395,736,T
4177399,1986,T
4178381,2110,T
4179384,1099,T
4180404,518,T
4181388,1578,T
4182391,3188,T
4183357,3230,T
4184359,2136,T
4185382,970,T
4186359,1456,T
4187360,808,T
4188368,1448,T
4189362,362,T
4190348,1530,T
4191357,1284,T
4192332,848,T
4193349,4180,T
4194346,18570,T
4195339,4270,T
4196317,2200,T
4197320,853,T
4198325,5587,T
4199305,8148,T
4200310,8381,T
4201295,973,T
4202296,637,T
4203295,1908,T
4204298,4573,T
4205297,238,T
4206267,2962,T
4207284,2172,T
4208292,1642,T
4209274,2355,T
4210258,433,T
4211275,4645,T
4212247,839,T
4213254,2495,T
4214252,1982,T
4215259,4364,T
4216243,3881,T
4217255,1396,T
4218223,1865,T
4219223,4569,T
4220232,2077,T
4221237,1619,T
4222239,879,T
4223225,2433,T
4224221,1348,T
4225207,1064,T
4226202,941,T
4227214,5305,T
4228216,462,T
4229194,2636,T
4230180,7227,T
4231191,793,T
4232177,4677,T
4233188,3050,T
4234170,1073,T
4235157,5454,T
4236216,4231,T
4237176,2168,T
4238146,2141,T
4239148,1219,T
4240166,1848,T
4241154,1653,T
4242152,3957,T
4243124,1796,T
4244125,1386,T
4245125,1420,T
4246110,1133,T
4247112,356,T
4248131,3211,T
4249115,416,T
4250123,354,T
4251107,2604,T
4252089,1817,T
4253091,3348,T
4254101,1961,T
4255097,444,T
4256079,1476,T
4257099,1626,T
4258069,4408,T
4259070,1164,T
4260073,1225,T
4261079,3912,T
4262083,3953,T
4263057,6402,T
4264062,2413,T
4265047,2846,T
4266047,6700,T
4267050,410,T
4268053,614,T
4269036,3362,T
4270041,3605,T
4271028,1190,T
4272027,1700,T
4273013,5640,T
4274015,2690,T
4275016,1041,T
4276017,2392,T
4277023,5720,T
4277986,9747,T
4279001,2477,T
4279993,1878,T
4280979,255,T
4281980,931,T
4283023,2058,T
4283990,7018,T
4284985,467,T
4285961,650,T
4286973,1978,T
4287963,956,T
4288941,24491,T
4289960,745,T
4290971,452,T
4291950,1700,T
4292948,2556,T
4293936,1087,T
4294941,868,T
4295938,160,T
4296945,444,T
4297907,2203,T
4298912,225,T
4299926,2956,T
4300897,727,T
4301916,6562,T
4302904,1099,T
4303908,3671,T
4304899,4167,T
4305875,1187,T
4306876,2893,T
4307934,4182,T
4308862,986,T
4309865,2465,T
4310866,4295,T
4311850,6772,T
4312878,600,T
4313858,8290,T
4314841,3411,T
4315848,8222,T
4316861,710,T
4317831,5701,T
4318854,2354,T
4319850,7255,T
4320841,5458,T
4321843,1413,T
4322824,1997,T
4323826,2662,T
4324826,4883,T
4325795,3910,T
4326814,2646,T
4327815,3627,T
4328788,634,T
4329787,854,T
4330803,8773,T
4331772,3470,T
4332792,1320,T
4333779,190,T
4334776,4765,T
4335766,5245,T
4336770,498,T
4337768,1651,T
4338751,1714,T
4339760,5848,T
4340765,1350,T
4341749,2991,T
4342742,467,T
4343744,872,T
4344730,2112,T
4345733,808,T
4346718,2942,T
4347719,1788,T
4348724,3436,T
4349727,2100,T
4350716,1884,T
4351697,1674,T
4352720,1325,T
4353697,2503,T
4354735,3123,T
4355685,2551,T
